step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
415.0,1,3.0,0.5,8.977865614591812,1,3.0,0.7439387577005647,1,3.0
420.0,1,8.0,1.6,8.729903257199009,1,8.0,0.6997912542035578,1,8.0
425.0,0,0.0,0.0,9.181310549061608,0,1.0,0.6830743292944254,0,1.0
430.0,1,2.0,0.3333333333333333,8.610204469695889,1,2.0,0.6253973568771404,1,2.0
435.0,1,7.0,1.1666666666666667,9.720076293674456,1,7.0,0.6652105534724524,1,7.0
440.0,1,12.0,1.7142857142857142,10.527001197769875,1,12.0,0.6505614070029603,1,12.0
445.0,1,17.0,2.8333333333333335,10.70333998251438,1,17.0,0.657492381662585,1,17.0
450.0,1,22.0,4.4,10.7372681568352,1,22.0,0.736018213471755,1,22.0
455.0,2,29.0,5.8,8.6781567406417,2,29.0,0.32697779260428955,2,29.0
460.0,0,0.0,0.0,7.614558312605126,0,0.0,0.6595513007618701,0,0.0
465.0,1,3.0,0.5,7.616834714520528,1,3.0,0.6754088440018968,1,3.0
470.0,0,0.0,0.0,8.69189234812505,0,0.0,0.9868801197114586,0,0.0
475.0,1,1.0,0.14285714285714285,8.33353250698305,1,1.0,0.48875440423408767,1,1.0
480.0,1,6.0,0.75,9.478692305147671,1,6.0,0.6527428806102012,1,6.0
485.0,1,11.0,1.375,11.045741357129478,1,11.0,0.7365608738548113,1,11.0
490.0,1,16.0,3.2,10.44710148943597,1,16.0,0.6521562388242966,1,16.0
495.0,1,21.0,4.2,7.998350167218272,1,21.0,0.5670127526170774,1,21.0
500.0,1,3.0,0.5,6.421137667243591,1,3.0,0.653589269478081,1,3.0
505.0,1,8.0,1.3333333333333333,5.848671275131536,1,8.0,0.5176789807910833,1,8.0
510.0,2,17.0,2.4285714285714284,6.649913646109192,2,17.0,0.493693938642726,2,17.0
515.0,0,0.0,0.0,8.283119322372176,0,1.0,0.7317427899117432,0,1.0
520.0,0,0.0,0.0,6.6258736274308845,0,0.0,0.5599224947687345,0,0.0
525.0,1,2.0,0.2857142857142857,6.183394042391164,1,2.0,0.4855184467166149,1,2.0
530.0,1,7.0,0.7777777777777778,9.656662811778427,1,7.0,0.7395309135416317,1,7.0
535.0,2,14.0,1.75,8.206158958255822,2,14.0,0.5303391569296922,2,14.0
540.0,0,0.0,0.0,7.139905647229028,0,1.0,0.6713961683068084,0,1.0
545.0,1,2.0,0.3333333333333333,6.386982435693777,1,2.0,0.6631001726093845,1,2.0
550.0,1,7.0,1.0,8.200145243941167,1,7.0,0.48548063679390396,1,7.0
555.0,0,0.0,0.0,10.102627335554423,0,0.0,0.9779524394837904,0,0.0
560.0,0,0.0,0.0,9.792919561795246,0,0.0,0.7373044947975026,0,0.0
565.0,0,0.0,0.0,7.112049812441144,0,0.0,0.5017466731999172,0,0.0
570.0,1,4.0,0.6666666666666666,9.182524751310613,1,4.0,0.6558703555147204,1,4.0
575.0,1,9.0,1.5,9.650940322578922,1,9.0,0.6616627815112995,1,9.0
580.0,1,14.0,2.3333333333333335,9.986226367239688,1,14.0,0.6587137091868684,1,14.0
585.0,1,19.0,2.7142857142857144,10.985530644199534,1,19.0,0.7338494653821632,1,19.0
590.0,1,24.0,4.8,8.25824027945291,1,24.0,0.488907290805933,1,24.0
595.0,2,34.0,6.8,8.274396481867246,2,34.0,0.32501152190019583,2,34.0
600.0,0,0.0,0.0,7.877763829504244,0,0.0,0.7484241878352845,0,0.0
605.0,1,5.0,0.7142857142857143,9.114707166081317,1,5.0,0.7302605705441652,1,5.0
610.0,0,0.0,0.0,8.75732520761852,0,0.0,0.8504792369043233,0,0.0
615.0,1,4.0,0.5714285714285714,8.995701057441872,1,4.0,0.486825761419351,1,4.0
620.0,0,0.0,0.0,9.241590507023046,0,0.0,0.7411900135935772,0,0.0
625.0,1,3.0,0.5,10.124850800837445,1,3.0,0.7431493969810754,1,3.0
630.0,2,9.0,1.8,7.729850489173833,2,9.0,0.49534571980017916,2,9.0
635.0,0,0.0,0.0,4.603392913194992,0,0.0,0.3501061313270078,0,0.0
640.0,1,5.0,0.7142857142857143,7.432042188832482,1,5.0,0.6547930275724904,1,5.0
645.0,1,1.0,0.125,7.908943582197021,1,1.0,0.7481494658028804,1,1.0
650.0,1,6.0,0.75,7.5703586244918535,1,6.0,0.49742947563290113,1,6.0
655.0,2,16.0,2.0,7.73355434976643,2,16.0,0.4740974564979471,2,16.0
660.0,3,29.0,4.142857142857143,6.637033909075853,3,29.0,0.396922084851433,3,29.0
665.0,3,44.0,6.285714285714286,5.318366204366874,3,44.0,0.20405988001537612,3,44.0
670.0,0,0.0,0.0,6.199219298970751,0,14.0,0.499965850308911,0,14.0
675.0,0,0.0,0.0,6.719372709211918,0,0.0,0.6905383824731998,0,0.0
680.0,2,5.0,0.5555555555555556,7.425509687113892,2,5.0,0.49323633364044905,2,5.0
685.0,2,15.0,1.6666666666666667,7.45249058887794,2,15.0,0.258184818316853,2,15.0
690.0,3,30.0,3.75,7.6068540043048385,3,30.0,0.34444649143158335,3,30.0
695.0,0,0.0,0.0,6.34628105979362,0,8.0,0.5787674668591397,0,8.0
700.0,0,0.0,0.0,6.872713643784555,0,0.0,0.7291573460580839,0,0.0
705.0,0,0.0,0.0,7.123897268036037,0,0.0,0.5022857577736188,0,0.0
710.0,0,0.0,0.0,9.68207641320217,0,0.0,0.9862133032491116,0,0.0
715.0,0,0.0,0.0,10.785341607579126,0,0.0,0.7536348288413952,0,0.0
720.0,0,0.0,0.0,10.85982046444329,0,0.0,0.9882951467906887,0,0.0
725.0,0,0.0,0.0,9.502131620004667,0,0.0,0.6519997552176857,0,0.0
730.0,1,2.0,0.4,7.098381247977724,1,2.0,0.6544326495350709,1,2.0
735.0,2,8.0,1.6,5.633124449664142,2,8.0,0.3273852289759344,2,8.0
740.0,0,0.0,0.0,7.719705358747642,0,0.0,0.8043036261273876,0,0.0
745.0,0,0.0,0.0,9.061425188294738,0,0.0,0.8988103689419642,0,0.0
750.0,1,2.0,0.25,9.180864867209594,1,2.0,0.662799726697742,1,2.0
755.0,1,1.0,0.14285714285714285,7.853970465485255,1,1.0,0.4969256866518307,1,1.0
760.0,1,6.0,0.8571428571428571,10.394294389921058,1,6.0,0.7459020355343509,1,6.0
765.0,0,0.0,0.0,9.590634053718253,0,0.0,0.9537925613563835,0,0.0
770.0,0,0.0,0.0,9.217568700691986,0,0.0,0.729387138949185,0,0.0
775.0,1,3.0,0.5,9.845219029287744,1,3.0,0.49240570847535203,1,3.0
780.0,1,8.0,1.3333333333333333,11.150214775474291,1,8.0,0.653801693607717,1,8.0
785.0,1,2.0,0.3333333333333333,9.14462880713644,1,2.0,0.7417556244879417,1,2.0
790.0,1,7.0,1.4,5.982939909931444,1,7.0,0.4971565357527096,1,7.0
795.0,2,16.0,2.6666666666666665,8.41997805644694,2,16.0,0.4890734036705797,2,16.0
800.0,3,28.0,4.0,6.607761802104115,3,28.0,0.2941367374332395,3,28.0
805.0,4,47.0,7.833333333333333,4.350298160681558,4,47.0,0.19510742427443253,4,47.0
810.0,0,0.0,0.0,4.515834400186936,0,17.0,0.44581179852239156,0,17.0
815.0,0,0.0,0.0,7.254962858893446,0,0.0,0.7941868429783155,0,0.0
820.0,1,2.0,0.2222222222222222,8.169060610375817,1,2.0,0.6599674876162108,1,2.0
825.0,1,7.0,0.7777777777777778,9.727009992260058,1,7.0,0.49846775160988865,1,7.0
830.0,1,12.0,1.3333333333333333,11.186241354008716,1,12.0,0.7355918170375552,1,12.0
835.0,0,0.0,0.0,11.570945952492862,0,0.0,0.9895406012327062,0,0.0
840.0,0,0.0,0.0,9.731124815846812,0,0.0,0.5326735474685955,0,0.0
845.0,1,4.0,0.8,7.191657683515018,1,4.0,0.3822615968077708,1,4.0
850.0,0,0.0,0.0,9.12163594930104,0,0.0,0.9864120347190249,0,0.0
855.0,0,0.0,0.0,10.7798338580081,0,0.0,0.9962759905302031,0,0.0
860.0,0,0.0,0.0,9.348628885525747,0,0.0,0.5024161652396575,0,0.0
865.0,1,4.0,0.5714285714285714,10.432567742620892,1,4.0,0.5093163426628943,1,4.0
