step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
295.0,5,69.0,5.3076923076923075,4.829231358159149,3,49.0,0.0,2,26.0,0.0,5,75.0
300.0,6,94.0,7.230769230769231,6.449032056851276,3,64.0,0.2808491647683156,2,36.0,0.32820360666589316,5,100.0
305.0,6,121.0,11.0,4.79596509542144,4,81.0,0.1435126602218098,2,46.0,0.0,6,127.0
310.0,6,151.0,13.727272727272727,5.2456496108926505,4,101.0,0.19049865407310793,2,56.0,0.0,6,157.0
315.0,7,181.0,15.083333333333334,3.2096409933445393,4,121.0,0.0,2,66.0,0.08558069131873942,6,187.0
320.0,7,216.0,19.636363636363637,4.174621858718481,4,141.0,0.18941598507314725,3,81.0,0.0,7,222.0
325.0,9,252.0,19.384615384615383,2.440798107110716,5,162.0,0.13319277395758905,3,96.0,0.0,8,258.0
330.0,8,292.0,22.46153846153846,4.836712849161648,5,187.0,0.16484231278596623,3,111.0,0.3887885859925084,8,298.0
335.0,7,216.0,13.5,4.2769753292670005,3,141.0,0.213347770881678,3,126.0,0.3016927163109104,6,267.0
340.0,8,246.0,12.3,6.4600088048988455,3,107.0,0.23358985691381703,3,141.0,0.3583976421277222,6,248.0
345.0,9,278.0,13.9,5.036851968878958,3,122.0,0.23893681958598842,5,158.0,0.12588113124032016,8,280.0
350.0,9,322.0,16.1,5.308638544652877,3,137.0,0.0,6,187.0,0.13998496449275802,9,324.0
355.0,9,359.0,15.608695652173912,5.015942295800104,3,152.0,0.3683295676814072,6,209.0,0.14893119107689687,9,361.0
360.0,13,413.0,16.52,5.174158929396069,3,167.0,0.2464133088916317,9,248.0,0.08520095831770622,12,415.0
365.0,14,481.0,20.91304347826087,3.3408000257875954,3,182.0,0.19748902959654804,11,301.0,0.03755467522350737,14,483.0
370.0,14,355.0,16.904761904761905,2.964722600395524,5,203.0,0.2565016841706993,8,258.0,0.1198214551889841,13,461.0
375.0,7,158.0,7.181818181818182,4.946716137666477,2,67.0,0.4069704594582432,5,182.0,0.1610623875647688,7,249.0
380.0,10,203.0,8.826086956521738,5.7360105999193625,2,26.0,0.44936543987072497,8,203.0,0.22694726572122112,10,229.0
385.0,14,262.0,11.391304347826088,4.006945346096617,4,40.0,0.28504518038792853,9,248.0,0.20312368455118812,13,288.0
390.0,16,331.0,13.791666666666666,2.9001740900630213,4,59.0,0.10944518348225156,11,297.0,0.0003763550724700856,15,356.0
395.0,15,406.0,18.454545454545453,3.757345853298794,4,79.0,0.313852657140063,11,352.0,7.409379757171639e-07,15,431.0
400.0,9,262.0,10.076923076923077,3.391985240056496,1,62.0,0.09308880286618945,6,315.0,0.15564793725195353,7,377.0
405.0,10,302.0,11.615384615384615,6.810216420920887,2,25.0,0.3092043530442593,6,302.0,0.26494560442447607,8,327.0
410.0,10,344.0,13.23076923076923,6.266390912983463,3,37.0,0.20227933977052617,6,330.0,0.40270712124143393,9,367.0
415.0,10,390.0,16.956521739130434,4.5045998445521205,3,52.0,0.22171144238291104,7,361.0,0.14186244279089616,10,413.0
420.0,12,428.0,19.454545454545453,4.409831815455946,2,47.0,0.32317345667293984,10,404.0,0.1456161840374437,12,451.0
425.0,15,493.0,21.434782608695652,3.5720954097891906,2,57.0,0.2648614297519305,11,459.0,0.030719460790914713,13,516.0
430.0,14,542.0,24.636363636363637,3.4745431573681227,4,72.0,0.189045201232797,10,493.0,0.0,14,565.0
435.0,14,612.0,30.6,2.763240658862598,4,92.0,0.17034499197226682,10,543.0,0.08298029981341677,14,635.0
440.0,17,690.0,34.5,1.0780626966603521,6,120.0,0.09432321261387877,10,593.0,0.07791927990043476,16,713.0
445.0,16,752.0,34.18181818181818,2.6162605970842425,5,132.0,0.15638063807541783,10,643.0,0.0871738938989381,15,775.0
450.0,16,827.0,33.08,2.872015481486843,5,157.0,0.006396785977806008,10,693.0,0.0811364739880311,15,850.0
455.0,17,907.0,34.88461538461539,3.99034752909151,6,187.0,0.0,10,743.0,0.08366752153222508,16,930.0
460.0,16,987.0,41.125,3.1981131252461985,6,217.0,0.2256382042089665,10,793.0,0.050852803071386024,16,1010.0
465.0,14,921.0,35.42307692307692,3.555011626268415,3,100.0,0.25402141253339844,11,845.0,2.2714550709457637e-05,14,945.0
470.0,9,407.0,14.03448275862069,6.395087417253814,3,115.0,0.4606751828660806,5,416.0,0.3866041972314484,8,531.0
475.0,5,317.0,10.566666666666666,8.691349247428997,0,27.0,0.7309541785873347,5,343.0,0.34032957007443676,5,370.0
480.0,6,86.0,2.8666666666666667,7.939140929794149,1,6.0,0.6141054380540313,4,257.0,0.33100695394166474,5,263.0
485.0,10,57.0,2.0357142857142856,6.53358024169129,4,17.0,0.29845662399734146,5,104.0,0.29637110406373945,9,121.0
490.0,13,115.0,5.0,4.5999783804492935,6,42.0,0.3207731090202307,7,75.0,0.12093259132000374,13,117.0
