step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1005.0,1,3.0,0.5,9.206527941909712,1,3.0,0.49518163393381087,1,3.0
1010.0,0,0.0,0.0,10.38797889513997,0,0.0,0.9867271145957868,0,0.0
1015.0,0,0.0,0.0,8.687784368180823,0,0.0,0.6603072100335173,0,0.0
1020.0,0,0.0,0.0,9.875339747536785,0,0.0,0.9492956341199655,0,0.0
1025.0,0,0.0,0.0,9.815882208395083,0,0.0,0.6898640385337806,0,0.0
1030.0,0,0.0,0.0,10.935988501066399,0,0.0,0.9972800015527146,0,0.0
1035.0,0,0.0,0.0,9.27695735159737,0,0.0,0.5414157338580311,0,0.0
1040.0,0,0.0,0.0,10.345608349551435,0,0.0,0.99657078611238,0,0.0
1045.0,0,0.0,0.0,12.391344897199295,0,0.0,0.9758216875139061,0,0.0
1050.0,0,0.0,0.0,9.941938534104752,0,0.0,0.4991974240469317,0,0.0
1055.0,2,6.0,1.2,6.64154925081846,2,6.0,0.3318887683500899,2,6.0
1060.0,0,0.0,0.0,9.865125555295117,0,0.0,0.9795587419596389,0,0.0
1065.0,0,0.0,0.0,9.83129732046411,0,0.0,0.9898010789416946,0,0.0
1070.0,0,0.0,0.0,8.615423487277782,0,0.0,0.49395513657602574,0,0.0
1075.0,1,5.0,0.7142857142857143,10.098353462967578,1,5.0,0.5702239078251687,1,5.0
1080.0,0,0.0,0.0,8.71082283620186,0,0.0,0.9843131251482891,0,0.0
1085.0,0,0.0,0.0,8.03358421338189,0,0.0,0.9849540905502016,0,0.0
1090.0,0,0.0,0.0,10.05953713149443,0,0.0,0.9785279345202168,0,0.0
1095.0,1,2.0,0.2857142857142857,10.087717042197482,1,2.0,0.6556347147503412,1,2.0
1100.0,0,0.0,0.0,10.64163879947234,0,0.0,0.9863394496067714,0,0.0
1105.0,0,0.0,0.0,11.671545533968185,0,0.0,0.9914752387301703,0,0.0
1110.0,0,0.0,0.0,12.333138231732,0,0.0,0.982472389370054,0,0.0
1115.0,1,2.0,0.3333333333333333,10.831739232183317,1,2.0,0.6569330992123767,1,2.0
1120.0,0,0.0,0.0,10.624971846909009,0,0.0,0.9769517546934139,0,0.0
1125.0,0,0.0,0.0,11.220757122404173,0,0.0,0.9917811966645277,0,0.0
1130.0,0,0.0,0.0,12.192696070934923,0,0.0,0.9733783800271177,0,0.0
1135.0,1,1.0,0.16666666666666666,10.32819555676957,1,1.0,0.7422606818319771,1,1.0
1140.0,0,0.0,0.0,7.7755448974899375,0,0.0,0.6354844079315393,0,0.0
1145.0,1,5.0,1.0,8.793893702108175,1,5.0,0.657975253435778,1,5.0
1150.0,1,2.0,0.3333333333333333,8.475176917422974,1,2.0,0.6628053435296368,1,2.0
1155.0,2,8.0,1.3333333333333333,6.813217597320857,2,8.0,0.4921755757452201,2,8.0
1160.0,0,0.0,0.0,7.047686482570515,0,0.0,0.7667707353862582,0,0.0
1165.0,0,0.0,0.0,7.212511313594777,0,0.0,0.6058757925128874,0,0.0
1170.0,0,0.0,0.0,8.841361214293409,0,0.0,0.9963666569422358,0,0.0
1175.0,0,0.0,0.0,9.856253167346757,0,0.0,0.7678155900889491,0,0.0
1180.0,0,0.0,0.0,11.22307561951963,0,0.0,0.9876316484733246,0,0.0
1185.0,0,0.0,0.0,10.538365806920416,0,0.0,0.7297983054111638,0,0.0
1190.0,1,1.0,0.2,7.80684866672776,1,1.0,0.49401950627508084,1,1.0
1195.0,1,6.0,1.2,6.810646936494601,1,6.0,0.3513465834093851,1,6.0
1200.0,0,0.0,0.0,7.267456346693867,0,0.0,0.7966175214862288,0,0.0
1205.0,0,0.0,0.0,9.138229941650923,0,0.0,0.9925792116902432,0,0.0
1210.0,0,0.0,0.0,8.330269676493026,0,0.0,0.5512978316748511,0,0.0
1215.0,1,4.0,0.5714285714285714,9.34370459638298,1,4.0,0.5390072878193215,1,4.0
1220.0,0,0.0,0.0,10.045916235686919,0,0.0,0.9888275942779684,0,0.0
1225.0,0,0.0,0.0,9.108011718222512,0,0.0,0.9869842266392328,0,0.0
1230.0,0,0.0,0.0,9.788855622824814,0,0.0,0.6731125785044865,0,0.0
1235.0,1,4.0,0.5714285714285714,10.276570749446305,1,4.0,0.5851510184735434,1,4.0
1240.0,0,0.0,0.0,8.788862974792703,0,0.0,0.9870777229383974,0,0.0
1245.0,0,0.0,0.0,10.051024098468316,0,0.0,0.9920174442256797,0,0.0
1250.0,0,0.0,0.0,11.722849507471082,0,0.0,0.9804122482302139,0,0.0
1255.0,1,1.0,0.14285714285714285,11.175580376074839,1,1.0,0.6631046393172144,1,1.0
1260.0,0,0.0,0.0,9.82199676408759,0,0.0,0.9866367273498504,0,0.0
1265.0,0,0.0,0.0,11.506549966725363,0,0.0,0.9787880402315468,0,0.0
1270.0,0,0.0,0.0,11.871483862076309,0,0.0,0.9203408297043216,0,0.0
1275.0,1,2.0,0.3333333333333333,10.983505152061868,1,2.0,0.7414348231194752,1,2.0
1280.0,1,2.0,0.5,7.956546218089439,1,2.0,0.49210296038266665,1,2.0
1285.0,1,7.0,1.4,9.167978245417494,1,7.0,0.4903365839844256,1,7.0
1290.0,0,0.0,0.0,11.517535444836208,0,0.0,0.9829362426878084,0,0.0
1295.0,1,1.0,0.2,9.042181305729176,1,1.0,0.6548830182695745,1,1.0
1300.0,0,0.0,0.0,7.69211403790135,0,0.0,0.49666547559635416,0,0.0
1305.0,1,5.0,0.8333333333333334,9.746741469001455,1,5.0,0.6603843635517703,1,5.0
1310.0,0,0.0,0.0,10.193227250700955,0,0.0,0.9960448052982216,0,0.0
1315.0,0,0.0,0.0,9.644578281072755,0,0.0,0.705289590568825,0,0.0
1320.0,0,0.0,0.0,9.186545911815363,0,0.0,0.9808275966461149,0,0.0
1325.0,1,1.0,0.16666666666666666,8.310271896923402,1,1.0,0.659517730818512,1,1.0
1330.0,0,0.0,0.0,7.561629119595331,0,0.0,0.7081920394284145,0,0.0
1335.0,1,3.0,0.5,9.252731871930045,1,3.0,0.7455782810605247,1,3.0
1340.0,0,0.0,0.0,10.169536430410362,0,0.0,0.9532047325174692,0,0.0
1345.0,0,0.0,0.0,11.12251536721198,0,0.0,0.7958230205039473,0,0.0
1350.0,1,1.0,0.16666666666666666,8.133139267903312,1,1.0,0.4923712242277266,1,1.0
1355.0,1,6.0,1.2,6.281541448143412,1,6.0,0.3994915302178668,1,6.0
1360.0,0,0.0,0.0,8.563095260314132,0,0.0,0.9799003913894281,0,0.0
1365.0,0,0.0,0.0,8.831306398928476,0,0.0,0.9761272527956057,0,0.0
1370.0,0,0.0,0.0,9.267769889611438,0,0.0,0.7722652702187323,0,0.0
1375.0,1,4.0,0.5714285714285714,9.820415996539689,1,4.0,0.6542395610771835,1,4.0
1380.0,0,0.0,0.0,10.232894699016889,0,0.0,0.9939280901187417,0,0.0
1385.0,0,0.0,0.0,10.954892815372926,0,0.0,0.9805515306906435,0,0.0
1390.0,1,1.0,0.16666666666666666,9.849039943554702,1,1.0,0.6554352939310802,1,1.0
1395.0,2,9.0,1.5,8.775274422707453,2,9.0,0.49715121593645617,2,9.0
1400.0,0,0.0,0.0,6.200167271282579,0,0.0,0.5291972340899801,0,0.0
1405.0,0,0.0,0.0,8.95051516967827,0,0.0,0.8978139345897233,0,0.0
1410.0,0,0.0,0.0,10.413773334785501,0,0.0,0.9379210818822225,0,0.0
1415.0,1,2.0,0.25,10.775668774146729,1,2.0,0.6637213496514976,1,2.0
1420.0,0,0.0,0.0,11.860878549730543,0,0.0,0.9958618771332236,0,0.0
1425.0,0,0.0,0.0,11.944339661524566,0,0.0,0.9795497461725361,0,0.0
1430.0,0,0.0,0.0,12.447451044068366,0,0.0,0.9784510220218713,0,0.0
1435.0,1,1.0,0.2,10.18565950177716,1,1.0,0.6585274373585364,1,1.0
1440.0,0,0.0,0.0,7.106199286696243,0,0.0,0.5046241266765301,0,0.0
1445.0,1,5.0,1.0,9.000450764813326,1,5.0,0.6578265761046921,1,5.0
1450.0,0,0.0,0.0,8.86623862362855,0,0.0,0.7490546108836696,0,0.0
1455.0,1,5.0,0.8333333333333334,7.268268273667881,1,5.0,0.5490617908857155,1,5.0
1460.0,0,0.0,0.0,7.463843919008032,0,0.0,0.8983458225279116,0,0.0
1465.0,1,2.0,0.2857142857142857,7.513402184684852,1,2.0,0.6574456330834295,1,2.0
1470.0,0,0.0,0.0,7.068654853560328,0,0.0,0.5837745721437071,0,0.0
1475.0,1,4.0,0.5,8.919523362197452,1,4.0,0.5605277050971716,1,4.0
1480.0,0,0.0,0.0,8.82154101882978,0,0.0,0.9143327012400717,0,0.0
1485.0,1,1.0,0.14285714285714285,6.995560347986621,1,1.0,0.6608456300640734,1,1.0
1490.0,1,6.0,1.0,7.854643318650036,1,6.0,0.6595846206192784,1,6.0
1495.0,1,3.0,0.42857142857142855,8.650107821507943,1,3.0,0.6421811206489615,1,3.0
1500.0,2,9.0,1.2857142857142858,9.005068489503952,2,9.0,0.5945191707072716,2,9.0
1505.0,0,0.0,0.0,6.373123238496025,0,0.0,0.582342982394667,0,0.0
1510.0,1,3.0,0.42857142857142855,6.434299277742136,1,3.0,0.49654614146825155,1,3.0
1515.0,0,0.0,0.0,9.106114479441574,0,0.0,0.979574663365604,0,0.0
1520.0,1,1.0,0.1111111111111111,10.045612464146743,1,1.0,0.7482450945953877,1,1.0
1525.0,0,0.0,0.0,10.958685259668494,0,0.0,0.9838137715638586,0,0.0
1530.0,0,0.0,0.0,9.404883247358397,0,0.0,0.6653489061662904,0,0.0
1535.0,0,0.0,0.0,10.282318082415934,0,0.0,0.9925082022581647,0,0.0
1540.0,0,0.0,0.0,8.162075119419033,0,0.0,0.5035544420802324,0,0.0
1545.0,0,0.0,0.0,9.478526648833013,0,0.0,0.9914445558740762,0,0.0
1550.0,0,0.0,0.0,11.034203058380639,0,0.0,0.9786339962196374,0,0.0
1555.0,1,1.0,0.16666666666666666,9.602875722898176,1,1.0,0.6626096384019092,1,1.0
1560.0,1,6.0,1.2,8.335244805594503,1,6.0,0.4063499894736811,1,6.0
