step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
680.0,28,1776.0,49.333333333333336,2.4203201006542496,10,624.0,0.1041435162294909,14,1122.0,0.12067839658947815,24,1746.0
685.0,29,1914.0,54.68571428571428,1.4349630237780808,11,676.0,0.08391879538659716,15,1193.0,0.05666280391372502,26,1869.0
690.0,29,2057.0,55.5945945945946,1.6589528587784717,10,724.0,0.0,16,1273.0,0.06373797786119682,26,1997.0
695.0,33,2208.0,53.853658536585364,1.8819615003599284,10,774.0,0.0792655265658876,18,1359.0,0.0010369334150387669,28,2133.0
700.0,34,2368.0,55.06976744186046,2.052680944912814,10,824.0,0.1610688597800972,19,1454.0,0.06192680946606941,29,2278.0
705.0,33,2530.0,56.22222222222222,2.1274047014180373,10,874.0,0.143853058801779,20,1551.0,0.05380175547310128,30,2425.0
710.0,34,2621.0,54.604166666666664,2.303500078527812,9,843.0,0.10764457145299197,22,1658.0,0.0992941632594654,31,2501.0
715.0,38,2803.0,57.204081632653065,2.1179491488932527,10,893.0,0.028655293690726173,24,1775.0,0.07230088280290088,34,2668.0
720.0,43,2997.0,59.94,1.1329538371854835,11,946.0,0.07582590892367534,25,1896.0,0.00065037322522718,36,2842.0
725.0,43,3202.0,60.41509433962264,1.3790743859974877,11,1001.0,0.029644013698431112,26,2026.0,0.0,37,3027.0
730.0,41,3378.0,61.41818181818182,2.019951723790671,9,1026.0,0.1478162199393455,26,2156.0,0.0686986393600686,35,3182.0
735.0,40,3578.0,63.892857142857146,3.102350282434828,9,1067.0,0.17878314540432072,26,2290.0,0.15442261979166796,35,3357.0
740.0,42,3783.0,63.05,2.488556804978974,10,1117.0,0.08961066924255706,26,2420.0,0.13011823863236902,36,3537.0
745.0,46,4005.0,69.05172413793103,1.7196449024279752,11,1169.0,1.4526807979219334e-05,30,2565.0,0.08016303637039111,41,3734.0
750.0,50,4244.0,73.17241379310344,0.7566740077505855,11,1224.0,0.11921406107241675,33,2724.0,0.0041910898224983475,44,3948.0
755.0,51,4489.0,74.81666666666666,1.3410649194270643,10,1267.0,0.08530612720033268,36,2901.0,0.047726004925070925,46,4168.0
760.0,53,4748.0,76.58064516129032,1.4239297076542403,10,1317.0,0.00328563619237901,38,3087.0,0.047285430324935554,48,4404.0
765.0,46,3890.0,62.74193548387097,1.6332727627603083,5,963.0,0.08661148054650723,36,3159.0,0.03562147316555408,41,4122.0
770.0,36,3428.0,53.5625,2.7427671894460777,0,548.0,0.1615781240188557,33,3297.0,0.09559946379169879,33,3845.0
775.0,26,1213.0,19.56451612903226,3.3273997855169655,3,558.0,0.1417103757905539,22,2445.0,0.14094486060929387,25,3003.0
780.0,20,494.0,7.841269841269841,4.195623242058422,5,690.0,0.33818470512855014,12,1271.0,0.1842834185060972,17,1961.0
785.0,23,555.0,8.671875,4.621790423350629,8,720.0,0.46402714112578775,15,1118.0,0.08527140195242722,23,1838.0
790.0,39,715.0,11.171875,3.293442995755728,11,766.0,0.21842935142773165,24,1224.0,0.05755434898841899,35,1990.0
795.0,44,612.0,9.870967741935484,1.9575660860582271,15,832.0,0.030356433405872733,23,1227.0,0.015086655297400085,38,2059.0
800.0,43,615.0,10.081967213114755,2.6084674881626153,17,918.0,0.1332496981814971,20,1134.0,0.08538506387888649,37,2052.0
805.0,40,715.0,11.34920634920635,2.9640207555282303,18,1007.0,0.20726120399675638,16,1071.0,0.044247257251909165,34,2078.0
810.0,41,864.0,13.935483870967742,2.884372441697474,16,1076.0,0.1618833910864998,19,1089.0,0.0565485385036916,35,2165.0
815.0,42,1069.0,17.524590163934427,3.067762587140443,17,1146.0,0.05478347485487962,20,1160.0,0.05658027907024579,37,2306.0
820.0,45,1280.0,21.333333333333332,2.657450911868871,18,1232.0,0.11643180179899938,20,1260.0,0.0439467992330077,38,2492.0
825.0,44,1495.0,26.696428571428573,2.0248247260262096,18,1322.0,0.09417111281723527,20,1360.0,0.08494080658372248,38,2682.0
830.0,44,1665.0,29.210526315789473,2.3162896745206436,20,1416.0,0.02032098012027253,18,1356.0,0.08683771967678298,38,2772.0
835.0,46,1885.0,34.27272727272727,1.791218932248822,20,1518.0,0.09826092070034943,19,1380.0,0.04236107983382306,39,2898.0
840.0,30,1176.0,20.63157894736842,2.307596358581629,15,1318.0,0.10197655178343122,7,949.0,0.14067243238132537,22,2267.0
845.0,22,770.0,13.275862068965518,5.528234848742607,14,949.0,0.2240238874928191,2,268.0,0.43504183200718044,16,1217.0
850.0,11,359.0,6.084745762711864,6.897059086730657,4,790.0,0.33683776341647176,2,75.0,0.6309144348513454,6,865.0
855.0,20,440.0,7.213114754098361,6.35976398916927,10,721.0,0.33891726970713554,4,79.0,0.2780216784058736,14,800.0
860.0,22,508.0,8.912280701754385,5.561213376858986,11,743.0,0.17086756904581757,6,107.0,0.35513854201063166,17,850.0
865.0,28,642.0,12.84,4.1724097536984734,15,809.0,0.04434160229432116,8,141.0,0.22092482112670916,23,950.0
870.0,30,787.0,17.886363636363637,3.332178085995406,16,886.0,0.05407881797913247,9,184.0,0.00023617821572059512,25,1070.0
875.0,24,833.0,19.833333333333332,3.409294651813772,10,910.0,0.03388121050288771,8,217.0,0.13639015858732395,18,1127.0
