step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
560.0,26,571.0,17.303030303030305,2.1657587552780186,26,966.0,0.0776846098653249,26,966.0
565.0,26,616.0,18.11764705882353,2.781310393550211,26,1011.0,0.13140524071562104,26,1011.0
570.0,27,748.0,21.37142857142857,2.1898184384439534,27,1143.0,0.09687692871588648,27,1143.0
575.0,29,891.0,26.205882352941178,1.3826595310055063,29,1286.0,0.061485794434309224,29,1286.0
580.0,24,742.0,17.666666666666668,3.6595161577945015,24,1305.0,0.2601678174474505,24,1305.0
585.0,25,814.0,19.38095238095238,4.528426636366021,25,1209.0,0.21478706311851847,25,1209.0
590.0,21,622.0,13.521739130434783,4.212376139399923,21,1102.0,0.16034079826456657,21,1102.0
595.0,18,244.0,5.809523809523809,4.44146254756504,18,826.0,0.14652296210160756,18,826.0
600.0,11,65.0,1.625,3.936499121838506,11,844.0,0.16552372771245047,11,844.0
605.0,16,134.0,3.526315789473684,4.355621053039374,16,861.0,0.18201967959375473,16,861.0
610.0,22,228.0,6.0,3.9368169073091837,22,954.0,0.10785193960941991,22,954.0
615.0,22,257.0,6.119047619047619,5.227073820981547,22,1023.0,0.2561700743167878,22,1023.0
620.0,22,367.0,9.657894736842104,4.208634840685096,22,1093.0,0.19195723798271963,22,1093.0
625.0,20,333.0,8.763157894736842,3.3406440950584324,20,1001.0,0.14926639848429804,20,1001.0
630.0,16,249.0,6.72972972972973,4.271813960196387,16,755.0,0.196346802742211,16,755.0
635.0,10,141.0,3.9166666666666665,4.0025877886568235,10,804.0,0.15409044823640236,10,804.0
640.0,14,205.0,5.694444444444445,4.732084593342338,14,864.0,0.18061343276516004,14,864.0
645.0,16,215.0,6.323529411764706,3.728256216986045,16,908.0,0.10141461532478205,16,908.0
650.0,22,317.0,7.7317073170731705,5.753014102167212,22,976.0,0.30998082895027246,22,976.0
655.0,22,303.0,7.973684210526316,4.708835912267875,22,962.0,0.255175147199396,22,962.0
660.0,24,420.0,11.666666666666666,3.621839616063253,24,1079.0,0.17508440521459706,24,1079.0
665.0,25,522.0,13.736842105263158,2.9709642018631337,25,1181.0,0.10609082470872504,25,1181.0
670.0,28,657.0,17.289473684210527,3.459055801317293,28,1316.0,0.09487050880870852,28,1316.0
675.0,28,797.0,20.973684210526315,3.395581922707889,28,1456.0,0.11903182571438464,28,1456.0
680.0,30,941.0,25.43243243243243,2.49304665583131,30,1600.0,0.06256198845157974,30,1600.0
685.0,24,777.0,19.923076923076923,3.6086491647703727,24,1492.0,0.19472828715545698,24,1492.0
690.0,14,415.0,10.64102564102564,4.587529408175599,14,1135.0,0.24403117896192483,14,1135.0
695.0,7,137.0,3.425,5.854802518080883,7,781.0,0.300560213241749,7,781.0
700.0,9,157.0,3.925,5.299283263201204,9,743.0,0.26970385399814356,9,743.0
705.0,15,220.0,5.945945945945946,4.4280795540152385,15,806.0,0.16929477969719905,15,806.0
710.0,15,258.0,7.166666666666667,3.904736768485498,15,745.0,0.16480111506735515,15,745.0
715.0,11,278.0,8.424242424242424,4.753898079740266,11,523.0,0.2113706033589684,11,523.0
720.0,11,319.0,9.96875,4.8469357925162235,11,567.0,0.17885336064246307,11,567.0
725.0,16,385.0,9.871794871794872,5.851098256315629,16,633.0,0.28927093774876766,16,633.0
730.0,22,482.0,14.176470588235293,3.561113445709095,22,730.0,0.1715070849716506,22,730.0
735.0,28,604.0,17.257142857142856,2.0704007797887605,28,852.0,0.11447857624884047,28,852.0
740.0,29,749.0,22.029411764705884,1.3819145136584987,29,997.0,0.07367636901295627,29,997.0
745.0,25,755.0,20.405405405405407,1.957749171828476,25,1002.0,0.10405004761393032,25,1002.0
750.0,18,692.0,18.7027027027027,3.8553796296778855,18,901.0,0.18819099622524235,18,901.0
755.0,23,756.0,19.384615384615383,3.2855015795501012,23,996.0,0.11973398093443872,23,996.0
760.0,28,884.0,21.047619047619047,3.1570229591654857,28,1124.0,0.17776319731326876,28,1124.0
765.0,33,1040.0,25.365853658536587,1.339188777670567,33,1280.0,0.09895964014763753,33,1280.0
770.0,33,1067.0,24.813953488372093,1.7911475958146759,33,1383.0,0.10842846534921498,33,1383.0
775.0,31,1208.0,26.844444444444445,3.1424642174231545,31,1455.0,0.11063753084934558,31,1455.0
780.0,36,1376.0,30.57777777777778,2.571816395390208,36,1623.0,0.050574448079133055,36,1623.0
785.0,36,1556.0,34.577777777777776,1.9349402197677816,36,1803.0,0.08862298404847349,36,1803.0
790.0,34,1528.0,36.38095238095238,1.1443056475378708,34,1843.0,0.06461857595401768,34,1843.0
