step_time,reward,total_stopped,total_wait_time,total_co2_emission,mean_co2_emission,total_travel_time
1570.0,-275854.6937350347,67,13283.0,186558.27136036992,10.472056091922306,245.76251125689078
1575.0,-401752.0321929704,66,12988.0,176282.2139625571,10.301443488831382,338.8467678543679
1580.0,-401752.0321929704,61,12836.0,200214.29206508305,11.959070775973261,756.576527165952
1585.0,-157159.00815441165,52,12651.0,177123.8379050381,10.16540892946161,493.60468878242307
1590.0,-157159.00815441165,51,12479.0,177767.12206991483,10.307007386965173,412.1408026374621
1595.0,-113134.67358138236,48,12656.0,170976.61265693736,9.793599713245188,514.9677555958586
1600.0,-113134.67358138236,49,12854.0,175563.61142269874,10.204301508200764,2573.2728633791153
1605.0,-359358.96153617365,60,13133.0,170887.99110879615,9.479012769436032,2772.2711545237307
1610.0,-359358.96153617365,65,13427.0,185006.76164888742,10.22164667283181,418.2514170503463
1615.0,-547147.1318839783,66,13512.0,184841.2053042999,9.95151912414766,332.71497498296645
1620.0,-547147.1318839783,61,13109.0,190226.75027133868,10.610365377380562,417.35440020958464
1625.0,-634631.084126637,55,12686.0,216324.21061233393,11.768930837595335,390.96429747186636
1630.0,-634631.084126637,49,11907.0,189529.9864470946,10.288111055451287,212.90398006030503
1635.0,-714645.0844444444,47,12068.0,198373.98519000097,10.721534556164436,258.50501681346736
1640.0,-806767.3023611108,47,12221.0,169123.8716130894,9.300877281699371,242.47159947759664
1645.0,-806767.3023611108,54,12320.0,167166.3236840404,8.851674566851486,783.8797965579561
1650.0,-806767.3023611108,54,12446.0,202024.26575833006,10.888111462492933,534.0502439517379
1655.0,-422235.8446765718,54,12443.0,187458.52260010684,9.727667683334166,518.6513998355404
1660.0,-422235.8446765718,58,12719.0,180707.3396267278,9.261223273889815,219.22755466380238
1665.0,-168159.39451912555,62,12503.0,186766.32711640175,9.668894198158439,382.6152111821481
1670.0,-168159.39451912555,59,11745.0,211014.36838621926,11.105036076744875,332.000449425709
1675.0,-354646.6006555781,51,11438.0,203420.5508771432,10.471037255597786,403.89097629452795
1680.0,-542107.1336714821,47,11312.0,187815.10629666835,10.029902263335515,429.52606917637024
1685.0,-628077.5208379889,45,11330.0,178398.52242040052,9.732045086870812,385.7078921728527
1690.0,-714643.6898214273,48,11351.0,169012.28723701066,9.183440857901243,419.75353312357026
1695.0,-714644.8275314815,55,11597.0,178683.5643519289,9.679991575519283,1027.448855311063
1700.0,-714644.8275314815,64,11884.0,176542.4729595696,9.963082183599484,246.95594904404368
1705.0,-806526.2420224642,67,12010.0,178440.88160579666,10.211125851294195,434.9191884179085
1710.0,-806526.2420224642,63,11986.0,201083.05880185083,11.002993126752402,755.4400486092346
1715.0,-904462.5125347635,63,11988.0,171934.91588392423,9.7036205348949,481.0636130438784
1720.0,-904462.5125347635,59,11617.0,186938.30718986382,10.552114872299805,349.27371992407296
1725.0,-472395.540147581,55,10753.0,216587.6741707521,11.552185315136434,815.4883935304476
1730.0,-472395.540147581,51,10530.0,186509.4985919511,9.944744322531799,358.62147011741854
1735.0,-161008.32791949654,46,10749.0,189873.7248121989,10.279309750265707,342.9692140852826
1740.0,-161008.32791949654,51,10981.0,186652.73043623375,9.880257073910009,270.93092261489664
1745.0,-414424.531020152,60,11262.0,181331.5246574387,9.320216283513949,1294.5044848850832
1750.0,-649255.5207958105,66,11571.0,186323.3744991857,9.810481033384526,450.7638199616764
1755.0,-831696.3882715143,69,11910.0,215828.2666288935,11.105106488760024,321.88840296970295
1760.0,-831889.629407772,70,12120.0,201285.21491454646,10.338918275252475,364.62998110962053
1765.0,-831889.629407772,67,12319.0,198912.29379790675,9.97764785463051,922.2423195319185
1770.0,-990529.6714633311,67,12545.0,212819.22608932861,10.848336395400345,458.0667424858774
1775.0,-990529.6714633311,64,12680.0,206071.99468013123,10.57385181115454,667.9345195606238
1780.0,-1032885.4736111108,62,12785.0,188561.02414596415,10.142440835133764,204.8789492153732
1785.0,-1007761.2323611109,63,13051.0,186835.4071418048,10.0408071022377,1885.9647841504857
1790.0,-1007761.2323611109,66,12843.0,183794.1973021011,9.931369595866256,1340.6419640508188
1795.0,-1007761.2323611109,67,12124.0,205898.55001948276,11.171297824294484,554.3664333652728
1800.0,-1026703.8365368444,60,11878.0,193235.9913139856,10.719734455364271,369.917856123953
1805.0,-1026703.8365368444,56,12137.0,171099.57334727154,9.445356734040718,388.7797971175788
1810.0,-1007761.2323611109,59,12424.0,192864.26777627587,10.5006908963984,420.7249729056063
1815.0,-1041135.2383128228,64,12736.0,188406.05303789402,9.647881333781626,475.66360507242416
1820.0,-1052426.3885834315,67,13064.0,201929.7312841726,10.068605092835952,495.44311521102594
1825.0,-1052426.5501388886,71,13411.0,200063.65393136756,10.019993277336372,2946.3748209456103
1830.0,-1052426.5501388886,75,13116.0,196846.53195827713,10.01721875038036,546.851184427408
1835.0,-1057695.471160803,65,12813.0,234205.58286134474,11.603603352571543,495.52781121090754
1840.0,-1057695.471160803,56,12449.0,212768.5762117012,10.50165391040239,331.66981193674854
1845.0,-1092613.244499663,51,12675.0,199995.55658101843,9.928455787448613,415.1810575407129
1850.0,-1108161.2491481435,52,12863.0,219269.22155011442,10.51375183243407,424.14634754223533
1855.0,-1080627.0386382677,55,13092.0,175081.82089231818,8.585213588923825,375.6230814244729
1860.0,-1007761.2323611109,60,13339.0,194387.10284484143,9.76486049900243,289.7184012344397
1865.0,-1007761.2323611109,69,13660.0,198421.63235252665,10.104936309957665,477.3115294853474
1870.0,-1007761.2323611109,74,14003.0,205254.38889082547,10.57210811826453,729.7995672955781
1875.0,-1059643.9670793859,71,14146.0,192914.48540642075,10.124851808642344,373.3690337729653
1880.0,-1063583.646390973,67,14293.0,198164.2445071257,10.575952760564912,699.9508932711254
1885.0,-1063583.646390973,63,14422.0,201659.05715249456,10.709205053728379,484.95665915070754
1890.0,-1052426.5501388886,61,14151.0,191450.44238056248,10.262879919127833,331.36174823391434
1895.0,-1052426.5501388886,54,12773.0,184623.22315472606,9.934454552274147,617.835917173124
1900.0,-1052426.5501388886,45,11964.0,215498.19050965557,11.118151467049044,366.68928344632786
1905.0,-678294.352437627,40,11702.0,189212.8583749109,9.106544018489938,277.34403172470417
1910.0,-678294.352437627,41,11902.0,189982.68821083428,9.8761762130848,450.9749297707942
1915.0,-428936.7455270556,47,11892.0,174455.53019217149,9.40329963824463,284.68717005764086
1920.0,-439973.91202007735,49,11925.0,191577.12691167166,10.46833395960635,329.7054830459647
1925.0,-439973.91202007735,52,11625.0,198268.63026989152,11.479410760604488,383.0237490242162
1930.0,-845801.722241152,54,11728.0,178048.5425179271,10.307724135116144,91.03694166545982
1935.0,-845801.722241152,55,11697.0,174912.84250068388,9.766458378163442,389.97440828656283
1940.0,-826823.5254848207,51,11654.0,177460.99960327477,10.25221230781092,256.8863338687245
1945.0,-826823.5254848207,47,11699.0,178264.70594034996,10.292234875809884,334.7254256476026
1950.0,-454014.66503060475,48,11774.0,178924.03256558356,9.891276522437039,401.61926335677026
1955.0,-405946.67338457913,54,12026.0,177718.22022494525,9.833201628513741,577.3790564699798
1960.0,-405946.67338457913,63,12311.0,181397.8351508069,10.036336068685582,969.5764829543363
1965.0,-685695.7311350609,68,12641.0,186169.4722223291,10.378346875209509,471.84560768734525
1970.0,-685695.7311350609,70,12990.0,192668.3152429703,10.710165450209244,2005.3774146698743
1975.0,-924290.0785576649,73,13350.0,200633.9967195713,10.597043690186496,234.48456775933778
1980.0,-1032883.0786476923,73,13714.0,196718.8444485776,10.220471091980086,768.8443559905705
1985.0,-1032883.0786476923,73,14079.0,195879.7465117066,10.085564137024388,1206.5432982964508
1990.0,-1032885.4736111108,76,14456.0,204257.98308502644,10.476183798112727,223.02786197634165
1995.0,-1032885.4736111108,76,14832.0,208193.1427564666,10.601865533368375,552.330675998212
2000.0,-1032885.4736111108,75,14986.0,201437.1610500737,10.27745409314884,93.21605572397718
2005.0,-1032885.4736111108,72,14472.0,206459.61983630195,10.614174100766746,358.0361584565313
2010.0,-1032885.4736111108,63,13928.0,210902.3466680406,11.088178135728795,348.80375170371326
2015.0,-1032885.4736111108,55,13564.0,215891.37102623784,11.168733590048156,207.61646974649804
2020.0,-1032885.4736111108,59,13847.0,202920.88033889697,9.484021122860913,208.1582268543129
2025.0,-1032885.4736111108,66,14161.0,200072.05480109673,9.830696436504873,342.2809570362276
2030.0,-1032885.4736111108,66,14014.0,218232.79418580947,11.266792060522235,629.7379431161924
2035.0,-1032885.4736111108,62,14053.0,208593.79209158398,10.573574165499993,866.586972486779
2040.0,-1007761.2323611109,61,14253.0,203779.36086980495,10.1456681392089,398.97511397262315
2045.0,-1007761.2323611109,65,14576.0,197342.5037815891,9.767504221565458,1315.6238635744621
2050.0,-1007761.2323611109,70,14914.0,193923.0380598228,9.463049687119462,561.2813438219116
2055.0,-1007761.2323611109,73,14858.0,196776.76281907814,10.166283921264002,151.16852220990572
2060.0,-1007761.2323611109,70,14781.0,223446.47895093853,11.413399697848476,794.8889311128307
2065.0,-475034.3128994055,65,14695.0,209691.52741131082,10.593787567137143,385.88515886474954
2070.0,-475034.3128994055,68,15009.0,203662.39702313233,10.057766542057504,282.5341548364927
2075.0,-247670.30970011698,68,15345.0,204296.27925124785,9.91753025306755,190.20642772733322
2080.0,-247670.30970011698,72,15698.0,204926.74013429426,9.92138788650755,314.43146448704493
2085.0,-385892.8238401466,75,16025.0,213629.73578883908,10.557611573599868,515.346098240969
2090.0,-714190.2439398493,76,16397.0,225147.144303016,11.412373326086,1101.7499722812572
2095.0,-717409.2696301348,73,16469.0,211702.78592799167,10.466875418519535,891.6637983975608
2100.0,-725810.1832433641,70,16562.0,231528.6612537751,11.59810072894665,536.8437007563563
2105.0,-725810.1832433641,65,16865.0,208764.42067522064,10.22478924095095,568.5628206775909
2110.0,-714644.7717602706,64,17187.0,199343.1272218992,9.82140024274291,432.85161935331746
2115.0,-714644.7717602706,65,17108.0,202886.8540028978,10.469914539334674,1165.3139909755153
2120.0,-751490.0809063995,64,17066.0,211813.84506832645,10.864339566743991,1434.125296432736
2125.0,-751490.0809063995,68,17398.0,207686.84562991417,10.191857698842234,1991.9364337433049
2130.0,-907256.4105651523,68,17716.0,200434.90335655952,9.943292233664568,1359.1906569158966
2135.0,-907256.4105651523,71,18031.0,211261.36282773747,10.382722761611527,467.97944780464286
2140.0,-904472.6849999997,71,18367.0,206883.86026160972,10.10055576850748,718.1312669464485
2145.0,-904472.6849999997,71,17793.0,216788.55941751145,10.397197127623842,758.7283123076554
2150.0,-576165.4406467509,70,17720.0,207208.3196419307,9.758353667720826,134.8798471854279
2155.0,-576165.4406467509,70,18063.0,230289.6724296984,10.786010568489402,749.3683958495083
2160.0,-311794.4226969706,68,18399.0,233241.14509893913,10.693742232477137,488.54153476291515
2165.0,-311794.4226969706,72,18751.0,235426.2052043101,10.753862103035669,401.6849164083113
2170.0,-498253.0762841972,74,18912.0,222178.55686217424,9.68632337581018,1535.7120498759573
2175.0,-498253.0762841972,75,18885.0,234165.93405537558,10.740740919995162,361.3893205142846
2180.0,-904114.1130565542,70,19218.0,234496.33634775478,10.809130464911233,600.691320671741
2185.0,-904114.1130565542,62,18497.0,216557.2835196731,10.876173169180165,823.3462230011927
2190.0,-447093.5374375781,59,17860.0,195970.32666394665,9.672549312642673,1636.3678284164998
2195.0,-287842.8141304924,57,17545.0,212255.33297805494,10.988261507897835,166.85393513271828
2200.0,-287842.8141304924,49,17336.0,213146.74369826997,10.338867214738265,542.4305902252221
2205.0,-202676.77176909475,50,17367.0,220468.94981034752,10.449090854354933,257.8341561843657
2210.0,-202676.77176909475,51,17580.0,195924.26583188702,9.01272488291073,256.8647327963338
2215.0,-515137.2461969777,58,17838.0,204315.42046785157,9.285481325607426,441.22993754065493
2220.0,-515137.2461969777,66,16551.0,236125.2279884075,11.268370133527773,458.8945249274809
2225.0,-904273.8705095473,67,15411.0,235137.22558948776,11.439970055415921,462.60319926342225
2230.0,-1007740.9154804068,71,15751.0,227538.87936281163,10.093429665377554,432.1874626670047
2235.0,-1007740.9154804068,76,16118.0,216773.75542816706,10.301624127149474,825.667450375791
2240.0,-1010552.4807011177,74,16033.0,220330.25527772706,10.783760227416128,1579.7371312052794
2245.0,-1010552.4807011177,69,15103.0,239839.0770549876,11.675451277479857,483.5018616161356
2250.0,-537723.1639650034,56,14957.0,219254.20611970624,10.060422013904418,357.00433167979014
2255.0,-537723.1639650034,56,15103.0,210147.6896197368,9.647639275354763,326.9800979005436
2260.0,-280356.28365405503,59,15387.0,203784.05903389124,9.311406982300412,261.4034898556599
2265.0,-280356.28365405503,63,15283.0,228138.18551670853,10.72670701076513,373.22359622598793
2270.0,-341884.3174536116,64,15542.0,210486.83412127045,9.776462300277133,716.6557781057961
2275.0,-341884.3174536116,63,15740.0,216207.43926745886,10.571088455969534,2568.9025681995954
2280.0,-710801.9656117897,64,16033.0,212723.14348760742,10.365278841812513,629.5963865630949
2285.0,-710801.9656117897,70,16351.0,217670.1202358168,10.42959181726533,633.2287773740734
2290.0,-806767.0452568168,73,16439.0,207960.89668805408,10.204083306010052,409.26461415455304
2295.0,-806767.0452568168,69,16310.0,224559.83603006662,11.572514474115,568.3890396799146
2300.0,-904472.6849999997,68,16651.0,203217.35921608438,9.993941313369774,583.6849841281203
2305.0,-904472.6849999997,65,16978.0,196516.1977348728,9.44842372011626,310.3083748287081
2310.0,-904472.6849999997,64,17057.0,193159.52053275405,9.987473124088165,3108.1857460070146
2315.0,-904472.6849999997,64,16960.0,215208.26734388238,11.365763432720065,1055.0680165362965
2320.0,-915638.7492415891,64,17075.0,205089.87109373295,10.135714405785452,184.16217829740373
2325.0,-936828.5599302303,69,17409.0,211224.43150452522,10.370997342134126,557.2512469910472
2330.0,-947762.2973350867,70,16479.0,204131.9677772629,10.28362765243643,1639.1692559150456
2335.0,-947762.2973350867,69,14564.0,209766.24102981214,10.364084444257228,169.17864666541354
2340.0,-542842.7984391474,68,14877.0,214682.32247887264,10.11584042121364,202.15920520518847
2345.0,-542842.7984391474,64,15154.0,216460.21013768576,10.303491424287024,436.0389711805048
2350.0,-229188.83818079278,63,15197.0,219590.88034489847,10.701836628144948,373.1247581015429
2355.0,-328794.00572029804,62,15004.0,207649.66493428522,9.943805582253278,323.41374790881787
2360.0,-328794.00572029804,64,14841.0,219238.9027558742,11.100727574115169,383.15880422301115
2365.0,-642394.2258975963,60,14961.0,214392.64412199517,10.803999004251477,1082.8660745298885
2370.0,-642394.2258975963,63,15260.0,216623.9085630658,10.884613211245016,516.4509403439746
2375.0,-806745.6626516985,65,15219.0,204812.55671844108,9.800303337795189,565.9964870779824
2380.0,-806745.6626516985,65,14847.0,204112.22179733028,10.375516673896591,720.8851005023043
2385.0,-401995.749031293,66,15158.0,195033.4818404201,10.050247848993815,207.67690710814492
2390.0,-401995.749031293,65,15484.0,197977.29688762815,9.92513315143886,1617.3812021818057
2395.0,-142613.73125947558,65,15127.0,209549.92717316543,10.161826845111781,467.82393642132723
2400.0,-226115.30817380277,63,13939.0,219245.38034761153,10.310076578511662,348.51785867759554
2405.0,-226115.30817380277,59,13829.0,234793.6263429351,10.527065234819613,263.53592838031585
2410.0,-242461.25860283838,57,13935.0,201959.9663324793,9.529648461329288,459.3409760310045
2415.0,-242461.25860283838,59,14220.0,230249.55176403795,10.9027181442014,707.0361500156195
2420.0,-120478.79178417563,69,14546.0,220925.47076890926,9.791157574354354,194.24143000281495
2425.0,-239450.29039734777,73,14899.0,224672.31838394763,9.442166142738142,341.9128560587134
2430.0,-344903.5207734149,75,14879.0,231860.7517702801,10.501259910063858,1538.6207204462346
2435.0,-554130.4508865022,71,14483.0,221453.58657751957,11.09402073654576,374.4161632605431
2440.0,-725697.412620063,63,14613.0,210721.4329413342,10.674228356351515,348.33138366882406
2445.0,-725809.2727964986,65,14912.0,208124.8134918482,10.465131774295898,571.5085705675754
2450.0,-725809.2727964986,68,15233.0,205155.09885186068,10.251392704855967,2486.341981964177
2455.0,-725811.1078273132,67,15512.0,218467.9915022195,11.258755592436293,264.8489701169116
2460.0,-725811.1078273132,70,15133.0,211112.46428334503,10.36906420296796,1455.4071053051234
2465.0,-806680.6559518345,71,14163.0,218106.18987036767,10.146786959984361,365.82353068813023
2470.0,-806680.6559518345,71,13864.0,215003.20820647257,10.180007346498686,232.4364548846934
2475.0,-816304.7723246885,67,14192.0,213625.32947885667,10.16360889867311,1456.773621010873
2480.0,-816304.7723246885,70,14518.0,219038.51138437443,10.225161431189079,330.974982907554
2485.0,-1015458.2772812947,77,14890.0,222799.55873536886,10.355944702105553,185.6086057974838
2490.0,-1032880.5998894358,79,15038.0,221916.31337042394,10.380234478710914,856.731568907688
2495.0,-1032885.4736111108,75,14947.0,233639.28897401041,10.90807988377231,683.3459775503229
2500.0,-1032885.4736111108,69,15065.0,206402.95002035584,9.964567093216854,35.717925522205434
2505.0,-1032885.4736111108,64,15171.0,216978.94816564338,11.203483337138088,94.75416712231981
2510.0,-1038023.0678759592,58,15055.0,211185.3981426115,10.305113906621514,191.1837263380708
2515.0,-1038023.0678759592,61,15326.0,199312.45034782012,9.04248729929057,539.315114876929
2520.0,-1007761.2323611109,68,15651.0,201902.51982999677,9.64462448954435,494.53891654782285
2525.0,-1007761.2323611109,68,15072.0,212283.6771302462,10.945159197743148,705.6879187676444
2530.0,-1013343.8599524581,60,13383.0,203181.8448594447,10.702416404498026,621.9167659745555
2535.0,-1013343.8599524581,44,12709.0,190339.12352619064,10.257021123359154,258.5386030541757
2540.0,-545186.820882562,45,12916.0,169709.9344586717,9.584065102061533,394.77668574657696
2545.0,-545186.820882562,47,13086.0,168280.05825209012,9.157288985012984,585.5448620611957
2550.0,-332511.8398058501,50,13157.0,173376.65012209275,9.431556883502056,318.97309884391285
2555.0,-363779.835749091,51,13110.0,182147.14183191583,10.249421697894874,376.8468927650636
2560.0,-500483.05460614304,56,13159.0,175845.49099159183,10.31087644443052,840.6142575264289
2565.0,-769752.6133449925,56,13015.0,172728.81580315199,9.190751606877793,314.0254531796508
2570.0,-769752.6133449925,54,12858.0,175379.4592661393,10.132518453694974,871.7134677938675
2575.0,-574918.8004490269,48,12572.0,174025.55255093053,9.946782850425937,159.84188097195525
2580.0,-574918.8004490269,47,12678.0,161410.80172410747,9.061179047641406,127.61104500696322
2585.0,-336130.5560895946,48,12916.0,175925.20994015154,9.701891732239222,145.7164510819499
2590.0,-336130.5560895946,49,12561.0,172232.28663596377,9.828617990349805,212.8743203082264
2595.0,-175472.48411160137,53,12814.0,178658.16572220338,9.800234785437713,228.09309982459266
2600.0,-175472.48411160137,53,12918.0,204825.9876780728,11.371354922694097,498.9580178577658
2605.0,-213992.19257961272,52,12994.0,208831.04941164615,11.897543569606487,309.0806506426863
2610.0,-294065.54660421953,53,12909.0,194406.41889320343,10.115988659583374,321.64177786294437
2615.0,-294065.54660421953,49,12671.0,183011.32908028012,8.742761569580463,173.48476374581128
2620.0,-390225.7463737637,49,11977.0,199776.2711166849,11.167325432605942,821.4448296566615
2625.0,-390225.7463737637,51,12238.0,202375.82594377216,10.225633644689191,682.8461132696426
2630.0,-497253.82667926716,52,12495.0,200957.43698991465,9.781332752918695,653.9965931816612
2635.0,-532911.7977648461,57,12698.0,199264.42764803197,10.215079198917197,1554.6100365116215
2640.0,-757324.1826424666,60,12877.0,198172.4639989626,10.70386497713868,785.6410101899457
2645.0,-904247.2205846126,59,13122.0,190325.2570206251,9.942301235164521,633.9590009999245
2650.0,-904467.7284875504,59,13088.0,189232.96650057117,9.939204048444202,2560.671470014305
2655.0,-904467.7284875504,55,12112.0,208490.08965988798,11.520981070196257,2923.0354198683294
2660.0,-499819.06097791,50,10680.0,196263.12465515986,10.174508272267833,491.1049174024402
2665.0,-499819.06097791,51,10217.0,180867.36282496352,10.023679319803325,212.09626658645823
2670.0,-158936.14395448854,47,10430.0,175142.08073051568,10.097100059942651,1027.581163944389
2675.0,-158936.14395448854,54,10667.0,182216.5557249381,10.022048188659555,289.6782079313432
2680.0,-360063.43798571813,65,10967.0,184563.3480780691,10.122651207231115,437.8985363733267
2685.0,-360063.43798571813,71,11307.0,186315.70081602625,10.496662893429722,0.0
2690.0,-558290.5244251115,65,11384.0,181877.89033519334,10.458284035172522,2043.316840434699
2695.0,-547150.1427777779,65,11475.0,224115.90628174949,13.532193515141818,371.8372850357159
2700.0,-547150.1427777779,66,11803.0,203766.43416092327,11.092624745958478,384.0766929535357
2705.0,-628104.5237596949,67,12132.0,183078.594669577,9.573575582380691,1587.7364867434267
2710.0,-661377.2525300108,67,12351.0,203666.5732834075,10.215763406986946,497.81925054498936
2715.0,-811426.9254233716,63,12565.0,201414.7993466375,10.786104479568365,364.51240740231646
2720.0,-811426.9254233716,56,11843.0,205383.75345918754,11.825027566722529,702.1300153072797
2725.0,-904472.6849999997,52,11173.0,207331.908887177,11.044245072991375,527.9848213562858
2730.0,-904472.6849999997,46,11137.0,185685.8162515982,9.188345779287578,350.36524599416634
2735.0,-672524.802973246,46,11118.0,173072.17274657526,9.358937223087187,595.2640040146777
2740.0,-672524.802973246,49,11351.0,180726.25473807243,10.053785997138746,377.34964770571935
2745.0,-369973.7097226543,52,11381.0,178071.74640616155,10.418264334692854,513.9266654289098
2750.0,-369973.7097226543,51,11513.0,182520.54805775758,11.229984624139925,380.6793725386163
2755.0,-454564.36546709423,59,11792.0,172747.4675981574,9.092113658624996,934.0745457955896
2760.0,-661826.400298288,66,12107.0,182691.41443644546,10.450677388084134,136.62347746592607
2765.0,-812273.922718635,65,12396.0,184537.4188106892,11.10312919921528,577.3083859701591
2770.0,-812273.922718635,69,12721.0,185970.84156557932,7.858319543088379,515.1828564286525
2775.0,-1012549.1081899026,65,12758.0,184178.07909533606,12.63390805232002,459.77303191158455
2780.0,-1012549.1081899026,59,12905.0,185971.5032126869,11.108339084178567,609.6411978178252
2785.0,-1007761.2323611109,51,12679.0,194655.45671428108,11.58878740962638,326.73403479424405
2790.0,-1007761.2323611109,44,11917.0,204601.64014137097,12.665537263537516,316.62279078719683
2795.0,-1012912.0475081529,47,12135.0,176670.57746081275,9.143424759162716,443.59252456149795
2800.0,-1025415.54451296,50,12375.0,181822.48679740797,9.361507940699887,503.4050561970567
2805.0,-1025323.8957480921,61,12656.0,191320.1825239023,9.662788489982228,1186.0491747989045
2810.0,-1025323.8957480921,64,12950.0,197266.63030715246,10.457610895582167,681.3107452371736
2815.0,-1007761.2323611109,64,13243.0,208649.57379177975,10.721650683922043,344.36562425323604
2820.0,-1007761.2323611109,62,13363.0,193171.20893937373,9.991809949804924,541.6798115471196
2825.0,-1018926.9252405443,60,13312.0,194528.97089718294,11.169262307054058,244.80533654585207
2830.0,-1018926.9252405443,50,12844.0,173367.7868900458,10.1356424982522,913.3696289620211
2835.0,-577806.2837200231,46,11856.0,185078.8053377028,11.100721617872766,684.0313783989948
2840.0,-577806.2837200231,41,11101.0,177377.5763191369,9.130019425052437,415.4282603584448
2845.0,-308253.6763697067,41,11292.0,179450.76582382945,12.065336442474184,410.4522860102501
2850.0,-308253.6763697067,49,11483.0,168931.49108661604,9.747447109801797,499.99273842071324
2855.0,-391354.52020293137,58,11726.0,181439.48449394482,10.076903827230158,421.12174209914167
2860.0,-391354.52020293137,62,12004.0,178632.28381426356,10.865195508057445,265.4036600475903
2865.0,-773940.394218794,67,12329.0,187093.16596589808,11.366238035417513,1592.9454899416726
2870.0,-817927.8085031149,67,12626.0,177958.57971672603,7.724353340765606,399.8996821419661
2875.0,-817927.8085031149,62,12520.0,183951.46627550086,15.91592206737013,1333.6539558809534
2880.0,-979051.2884334057,58,12629.0,179952.85741442034,11.70767569344093,51.983159741968024
2885.0,-979051.2884334057,53,12860.0,175672.10646618216,7.899445837217297,1376.115663225679
2890.0,-1007761.2323611109,52,13112.0,171519.96517094015,9.289235811914976,158.83736950074154
2895.0,-1007761.2323611109,52,13186.0,176576.2046984511,9.543540991948651,315.59440847618015
2900.0,-1007761.2323611109,54,13082.0,175428.02381845386,10.275380901012534,571.6965318787683
2905.0,-1007761.2323611109,48,12593.0,169957.22826478217,12.741459124038261,341.9540765166184
2910.0,-586797.0686387799,40,11176.0,162905.8987573583,11.199466462492158,1518.5068138645877
2915.0,-301611.02392469795,34,10601.0,168797.1923824423,10.388712820642576,345.5642949158573
2920.0,-301611.02392469795,30,10730.0,153944.64387590386,9.482904057931899,293.8144258608263
2925.0,-168560.60052948017,36,10863.0,149749.33595875034,8.682233828925527,295.5302312869974
2930.0,-168560.60052948017,40,10419.0,156749.41366382383,9.930099469212509,900.7470397479078
2935.0,-205701.03941871773,44,10257.0,179830.14250490893,11.679811893741956,846.7608926433143
2940.0,-274362.40559008915,44,10215.0,169939.48626963576,9.677081538866032,2551.7444221971864
2945.0,-274362.40559008915,43,10364.0,160277.90333837486,9.808570650159735,219.07267228308754
2950.0,-399724.31343439745,50,10593.0,161336.99275054858,9.716949486792771,225.2905757211884
2955.0,-399724.31343439745,54,10297.0,154957.96388664396,8.772397778593142,692.632481428168
2960.0,-714565.2457077052,52,9784.0,177179.37482856849,9.917817364659095,451.7048599954985
2965.0,-806762.4870488169,53,9925.0,177169.78000407602,10.914191791231039,500.23512041064635
2970.0,-806762.4870488169,52,10021.0,155472.50018638498,10.192489222694205,171.55673637340544
2975.0,-846521.8636726561,46,10133.0,173984.85639639923,11.107748902826547,304.6820244651855
2980.0,-846521.8636726561,50,10279.0,170378.9412082751,11.002797166930192,493.1210835384038
2985.0,-1007760.3791235231,50,10505.0,150409.90589537032,8.452257326051964,544.3771455381074
2990.0,-1007760.3791235231,52,10711.0,162661.06047093016,10.287476009620894,261.27283594215635
2995.0,-1007761.2323611109,57,10960.0,168267.10832556855,9.771611666622476,226.24275283862596
3000.0,-1007761.2323611109,57,10670.0,155916.38082109322,9.828541361723186,2946.0734893117806
