step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
370.0,4,16.0,0.47058823529411764,6.651343137068768,3,224.0,0.34438714498669376,0,9.0,0.4597393306404301,3,233.0
375.0,10,52.0,1.5757575757575757,6.0376103497108105,8,297.0,0.146419531195624,1,5.0,0.30788757398271427,9,302.0
380.0,12,80.0,2.6666666666666665,5.086351381988753,7,311.0,0.11997981297902045,4,23.0,0.03149745765654184,11,334.0
385.0,15,149.0,5.321428571428571,4.12135996303329,8,339.0,0.12502054587109235,6,51.0,3.547396790312205e-05,14,390.0
390.0,14,199.0,7.107142857142857,4.568270575347034,6,360.0,0.11632684782562802,5,71.0,0.1591640200616642,11,431.0
395.0,16,277.0,9.551724137931034,3.90631661110695,8,396.0,0.0991302929664939,5,96.0,0.001957727322500826,13,492.0
400.0,16,347.0,11.96551724137931,3.5977888220813092,7,421.0,0.002328231521720325,6,126.0,0.13783142161713577,13,547.0
405.0,18,436.0,15.571428571428571,2.390888417365873,8,461.0,0.11035446457507239,7,162.0,0.139576097315936,15,623.0
410.0,22,532.0,16.625,2.4315867916150298,8,501.0,0.16790788266384188,9,203.0,0.07650472465409412,17,704.0
415.0,18,616.0,18.11764705882353,3.36377016277571,8,541.0,0.10413467140915322,7,237.0,0.13422723356219296,15,778.0
420.0,19,695.0,21.71875,4.882558397685608,7,563.0,0.20236700534128874,7,265.0,0.34398827601097964,14,828.0
425.0,21,796.0,22.11111111111111,3.559164272403434,7,596.0,0.350678732481853,9,306.0,0.001024612242864779,16,902.0
430.0,18,692.0,18.7027027027027,3.996288929874374,3,479.0,0.20217152444913886,10,356.0,0.08644250368381186,13,835.0
435.0,8,234.0,6.685714285714286,5.825083979059507,0,315.0,0.4148254630003956,4,179.0,0.3372837001157703,4,494.0
440.0,7,125.0,3.90625,7.200483733972577,1,198.0,0.6551086196483041,6,126.0,0.3121247044444192,7,324.0
445.0,10,163.0,5.258064516129032,7.199490882601257,2,108.0,0.575941812107077,7,156.0,0.3316101026593162,9,264.0
450.0,11,213.0,7.1,6.003358606239284,4,48.0,0.11720558258972426,7,191.0,0.2980958427666382,11,239.0
455.0,12,207.0,7.666666666666667,5.193111878102956,6,53.0,0.10319625891518999,6,218.0,0.3527910413481495,12,271.0
460.0,12,225.0,9.0,4.448209944096368,6,85.0,0.2632761192899317,4,200.0,0.27897155902262266,10,285.0
465.0,10,267.0,9.88888888888889,5.301238034857317,6,115.0,0.27924050011807783,4,191.0,0.14964387957084932,10,306.0
470.0,14,329.0,12.185185185185185,5.063571100063551,7,150.0,0.1665684864994711,6,218.0,0.22159397557203492,13,368.0
475.0,14,394.0,14.071428571428571,4.60857298358262,7,185.0,0.11585990290473076,6,248.0,0.08728751010833599,13,433.0
480.0,7,140.0,5.6,6.157933701560242,3,108.0,0.40341842136579564,4,101.0,0.18056468848219065,7,209.0
485.0,8,175.0,6.481481481481482,6.963689287430295,3,89.0,0.28490456273082565,4,123.0,0.2665679293422991,7,212.0
490.0,9,216.0,8.64,6.6567125217181164,5,110.0,0.0004727071103094021,4,143.0,0.4639959923393178,9,253.0
495.0,8,148.0,5.285714285714286,5.573488779896068,2,87.0,0.25414987120151256,5,165.0,0.2371035728438363,7,252.0
500.0,9,189.0,7.875,6.231721688149128,2,26.0,0.3707202570912499,7,196.0,0.1072757150214872,9,222.0
505.0,11,239.0,10.391304347826088,5.378185919115263,3,38.0,5.052417964461638e-05,8,234.0,0.10960138586717634,11,272.0
510.0,12,295.0,14.75,4.421705998791024,3,53.0,0.0,9,275.0,0.22001409846203526,12,328.0
515.0,12,300.0,13.636363636363637,3.7305177649433916,1,37.0,0.377288326129972,10,321.0,0.08288573512742396,11,358.0
520.0,12,359.0,16.318181818181817,4.731624267449441,1,17.0,0.5407774324498488,11,377.0,0.13004576790359795,12,394.0
525.0,10,386.0,16.083333333333332,5.111089811291902,0,0.0,1.0,10,421.0,0.27212147751810134,10,421.0
530.0,14,440.0,15.172413793103448,4.422374128570173,0,0.0,1.0,12,473.0,0.12310754426543581,12,473.0
535.0,14,505.0,17.413793103448278,5.056147877224996,0,0.0,0.8222924859580035,14,538.0,0.014654358484503147,14,538.0
540.0,11,357.0,13.222222222222221,4.084329128354351,0,0.0,0.5170412733415803,10,485.0,0.18318344119470256,10,485.0
545.0,13,406.0,15.037037037037036,5.159798871713101,2,8.0,0.10869724066310127,10,434.0,0.18834102935899966,12,442.0
550.0,13,226.0,8.692307692307692,4.360957394342016,3,23.0,0.24709629059307464,9,382.0,0.09420850000434165,12,405.0
555.0,12,136.0,6.181818181818182,3.2258634231318912,4,41.0,0.2752454721896139,8,238.0,0.16631505455866616,12,279.0
560.0,14,202.0,8.08,3.8467870607035035,4,61.0,0.33765586500911227,10,299.0,0.03181345491682897,14,360.0
565.0,16,235.0,9.038461538461538,2.865408066642035,3,37.0,0.24246795198016477,12,356.0,0.02912407607618601,15,393.0
570.0,19,291.0,10.03448275862069,2.6586427214750525,5,59.0,8.341692376186031e-06,11,349.0,0.0807516411546349,16,408.0
575.0,14,342.0,12.666666666666666,4.512340438058587,5,86.0,0.3460133914321798,9,305.0,0.20188086201384084,14,391.0
580.0,13,353.0,12.607142857142858,4.026595112677754,5,111.0,0.33900132888881235,8,256.0,0.07023725262373127,13,367.0
585.0,18,433.0,15.464285714285714,3.5426873094088402,8,146.0,0.15709853831501902,10,301.0,0.1366661360153623,18,447.0
590.0,16,436.0,15.03448275862069,3.5704657631025003,6,149.0,0.02612198855481352,10,351.0,0.0751833327250478,16,500.0
595.0,15,502.0,20.08,4.063344735470686,5,122.0,0.06678521285644097,10,401.0,0.12013498222869828,15,523.0
600.0,13,523.0,21.791666666666668,4.002104447794802,5,138.0,0.09284297522782571,8,423.0,0.1259307932679465,13,561.0
605.0,13,582.0,23.28,4.468830024324669,5,165.0,0.40007728301770434,8,421.0,0.13062157244729736,13,586.0
610.0,16,649.0,23.178571428571427,4.097223253960382,5,190.0,0.451218338071649,9,461.0,0.06237512031565247,14,651.0
615.0,11,542.0,17.483870967741936,5.117759148202273,1,34.0,0.3721836376341348,9,506.0,0.20978206854050682,10,540.0
620.0,14,605.0,19.516129032258064,5.715612417234568,4,51.0,0.3001203617309798,10,556.0,0.2096949816463011,14,607.0
625.0,17,675.0,21.774193548387096,5.047955386478766,5,67.0,0.25483147965027036,11,608.0,0.22970813136084445,16,675.0
630.0,18,760.0,27.142857142857142,3.182791653872267,6,93.0,0.0429986647829483,12,669.0,0.14352902159393494,18,762.0
635.0,12,185.0,6.379310344827586,3.066547548630312,7,126.0,1.1345220271528575e-05,5,433.0,0.10373080689073011,12,559.0
640.0,7,131.0,4.517241379310345,6.5183393529562865,3,124.0,0.30205630059916044,4,70.0,0.2930951003343897,7,194.0
645.0,8,167.0,5.566666666666666,7.785505077940885,3,100.0,0.5253685138930975,5,77.0,0.13761738965937245,8,177.0
650.0,10,149.0,5.518518518518518,6.228697889623864,3,48.0,0.0031504139939627185,7,111.0,0.11893388688514299,10,159.0
655.0,11,204.0,10.2,4.7337487502001085,4,68.0,0.29495767694063835,7,146.0,0.1874578963178112,11,214.0
660.0,6,132.0,7.333333333333333,4.6763734822676035,3,78.0,0.004421471978832602,3,64.0,0.06192207149730187,6,142.0
665.0,8,167.0,9.277777777777779,6.634880526553064,4,98.0,0.19358963618073582,3,81.0,0.24379215139811858,7,179.0
670.0,8,202.0,12.625,4.166878363933481,4,118.0,0.007455913533443552,3,94.0,0.2496515416529945,7,212.0
675.0,9,202.0,12.625,4.816200253029097,5,142.0,0.15151127235172698,3,70.0,0.001512724386878014,8,212.0
680.0,3,77.0,5.133333333333334,6.409593459017026,0,46.0,0.5431562963380038,3,85.0,0.21037238740536618,3,131.0
685.0,4,17.0,1.1333333333333333,7.473777406135732,2,4.0,0.23531406707534763,2,17.0,0.5485475252681358,4,21.0
690.0,3,23.0,1.2105263157894737,7.468475376805419,0,4.0,0.1539910085298226,2,25.0,0.45610408162382593,2,29.0
695.0,3,33.0,1.736842105263158,9.160761334093207,0,0.0,0.9312644378648733,2,33.0,0.4328130416799631,2,33.0
700.0,2,43.0,2.8666666666666667,8.645828058854205,0,0.0,0.9398645302604677,2,43.0,0.23347839660223757,2,43.0
705.0,4,32.0,2.4615384615384617,6.0058657572351075,1,1.0,0.4352007622983583,1,31.0,0.41828061922133664,2,32.0
710.0,4,44.0,3.142857142857143,5.152811707791264,2,10.0,0.42054801463120695,1,36.0,0.15175518014892464,3,46.0
715.0,6,73.0,5.214285714285714,4.99541526778953,3,24.0,0.28765778681657267,3,51.0,0.28080010736428973,6,75.0
720.0,7,105.0,7.0,5.663368054262848,4,42.0,0.37782153985740446,3,66.0,0.3214840338981823,7,108.0
725.0,8,141.0,8.8125,4.5422380373753395,4,62.0,0.28756984613515707,4,82.0,0.0002567949124203587,8,144.0
730.0,8,181.0,12.066666666666666,5.073361836589407,4,81.0,0.0,4,102.0,0.0,8,183.0
735.0,8,221.0,15.785714285714286,5.179478490285134,4,101.0,0.0,4,122.0,0.3079954071651934,8,223.0
740.0,8,165.0,11.0,3.2344379151913834,4,121.0,0.0,2,46.0,0.26058809800524096,6,167.0
745.0,9,201.0,11.823529411764707,5.150612733560596,4,141.0,0.0,4,62.0,0.18597177628204983,8,203.0
750.0,4,56.0,3.2941176470588234,4.989713467990294,0,32.0,0.40293023568445446,3,56.0,0.23922622575171468,3,88.0
755.0,5,78.0,4.588235294117647,8.052273307334728,2,9.0,0.5547208421033957,3,73.0,0.3569876959672049,5,82.0
760.0,8,106.0,5.578947368421052,5.198995309777223,3,22.0,0.3672341778150166,3,88.0,0.15710143076577474,6,110.0
765.0,8,131.0,7.705882352941177,4.2619494556706705,3,29.0,0.20283715815861367,5,109.0,0.00012695865816238737,8,138.0
770.0,9,109.0,6.8125,4.454538100106884,5,46.0,0.001151443172317781,3,74.0,0.417684759175969,8,120.0
775.0,4,86.0,5.0588235294117645,6.1022942636848905,1,30.0,0.1410929397492872,3,82.0,0.33290787321295934,4,112.0
780.0,7,115.0,6.388888888888889,5.637700108806418,1,11.0,0.0,6,106.0,0.21862933876445895,7,117.0
