step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
65.0,24,162.0,0.9310344827586207,7.811609661909834,0,0.0,0.5526551574950229,1,18.0,0.8074056940142114,1,11.0,0.7022962443298996,2,29.0,0.5817214169306208,5,47.0,0.2864700220651164,0,56.0,0.28627700346508383,0,8.0,0.8330714488569413,0,4.0,0.35760321982420795,5,86.0,0.262968582270193,0,0.0,0.823029725307675,3,11.0,0.3957310009526969,1,54.0,0.4378265956720801,0,2.0,0.8894072122048942,0,4.0,0.5274581209265693,6,53.0,0.5527438971251836,0,4.0,0.4439679808873262,24,387.0
70.0,38,280.0,1.4973262032085561,8.360918562052149,4,15.0,0.5956974172768321,3,26.0,0.4840603721658594,1,12.0,0.6953833708302561,5,23.0,0.268439879359811,8,82.0,0.44428377929502966,1,39.0,0.027154938279957252,0,8.0,0.9266099409233775,0,4.0,0.8677372073858859,1,32.0,0.4905340652564219,2,4.0,0.6364182482552033,4,30.0,0.6457104129231699,1,21.0,0.641143688330171,0,4.0,0.6875004850086261,0,4.0,0.8277382028161736,8,85.0,0.3900159711848001,0,4.0,0.8235915702914713,38,393.0
75.0,36,193.0,1.0,7.38675484053309,0,16.0,0.532574591941591,7,54.0,0.2586013663095103,0,0.0,0.3571795774333307,3,24.0,0.3626854915965629,3,72.0,0.47986187153698534,4,60.0,0.1441421381998256,0,0.0,0.4963687410618313,0,4.0,0.8924358791407181,0,10.0,0.43917173200745396,4,22.0,0.3944318245489344,4,50.0,0.5854530608594976,2,9.0,0.647785487298561,3,12.0,0.5216229105637511,1,3.0,0.4981390354042103,5,76.0,0.2146796569893494,0,6.0,0.761227615870658,36,418.0
80.0,44,275.0,1.3613861386138615,7.451955430658535,2,7.0,0.6227602401779815,9,101.0,0.46737636460209203,0,0.0,0.9869493734658118,3,22.0,0.7230832662845554,0,9.0,0.473831159176545,4,80.0,0.568080720125415,4,14.0,0.005964926751764215,0,0.0,0.7508601182035791,6,29.0,0.2743719545116216,0,17.0,0.5486012635625053,1,34.0,0.3440776967710307,6,28.0,0.35908209698261806,6,37.0,0.5218387098562826,1,9.0,0.26932559727385946,2,36.0,0.421801552672134,0,6.0,0.6121608498986872,44,429.0
85.0,54,410.0,1.9523809523809523,7.309600624091479,4,22.0,0.6095859444092114,9,146.0,0.47441518963050217,0,0.0,0.9376513598222272,0,11.0,0.6895883973160863,5,19.0,0.44331546057863896,4,100.0,0.6538289073323265,0,14.0,0.20361176580443505,3,13.0,0.5296702393452367,9,68.0,0.2419707061821786,0,2.0,0.8660288927956244,2,7.0,0.5167436483876511,6,45.0,0.21272658561501737,6,67.0,0.3884283889013729,0,4.0,0.8032665339356792,1,16.0,0.5034850675091636,5,22.0,0.46507012007454684,54,556.0
90.0,57,524.0,2.460093896713615,6.640413935344805,1,17.0,0.5817844324837617,12,199.0,0.23223447415825407,0,0.0,0.9510652495724943,2,7.0,0.3453897237245927,2,24.0,0.5608637854021036,7,125.0,0.2979143929604633,0,0.0,0.9853177209673322,5,40.0,0.5330766819326667,4,71.0,0.2833803063625247,0,0.0,0.7525558535289549,4,25.0,0.38001036634021407,4,38.0,0.4175063463869601,7,102.0,0.07406168755875904,0,4.0,0.8514556853896424,7,41.0,0.5677547074752193,2,30.0,0.4560728561326357,57,723.0
95.0,65,454.0,2.0,6.691131405189501,2,10.0,0.618617147092488,12,197.0,0.20597874219450973,0,0.0,0.9525707651507923,2,9.0,0.1601434380011002,4,20.0,0.6733139679430936,6,97.0,0.2618575034475476,0,4.0,0.7748418401510797,1,33.0,0.5630141872171089,0,35.0,0.4581100694134688,3,9.0,0.4823959571341745,5,49.0,0.5658772209686204,3,31.0,0.3274149840894344,11,158.0,0.32456586863813114,2,7.0,0.30750602471235655,9,83.0,0.4337062716077121,5,27.0,0.47031626528420195,65,769.0
100.0,54,330.0,1.4102564102564104,6.642545477793537,5,27.0,0.5759865230753328,5,126.0,0.3210820897494436,1,4.0,0.23943989039938177,2,13.0,0.0,2,15.0,0.6229533273591892,0,43.0,0.4600190347043757,0,4.0,0.790236267606524,1,8.0,0.4435460128552962,2,38.0,0.5137896270463108,4,28.0,0.38834767689438787,7,79.0,0.5655787455005394,7,44.0,0.07883779129308098,5,151.0,0.5018662660248376,6,33.0,0.08636851159512096,5,84.0,0.2545903123427558,2,39.0,0.2471733686244018,54,736.0
105.0,49,254.0,1.0948275862068966,6.2031869813257785,0,19.0,0.5186904247616938,0,102.0,0.3412248323345057,0,4.0,0.8576026830632131,0,2.0,0.442742766857159,4,20.0,0.4586609062873671,2,45.0,0.45546916786276154,0,2.0,0.7190424183421209,1,3.0,0.13068204162317124,8,66.0,0.43539976771453304,0,21.0,0.4412051546866632,4,71.0,0.40254648832737727,9,86.0,0.036185834639596785,2,54.0,0.31879307408854823,8,74.0,0.3808416105563452,4,32.0,0.3562077819996363,7,40.0,0.3822849694231892,49,641.0
110.0,86,562.0,2.33195020746888,6.661759747446094,2,8.0,0.6456739949711481,8,129.0,0.42868389809409946,0,4.0,0.9253682550771485,0,2.0,0.9125725598859596,8,53.0,0.3315672536406954,9,73.0,0.2920158975687208,2,6.0,0.37057224348981604,5,25.0,0.28235215123280777,12,116.0,0.30841549559044157,0,0.0,0.7890625068748137,6,42.0,0.2941557848410975,9,137.0,0.4974944801671695,6,32.0,0.22919513425714902,8,116.0,0.6054164163933583,3,34.0,0.3785578191379049,8,79.0,0.45822743661787113,86,856.0
115.0,74,513.0,2.052,5.933313363004822,1,6.0,0.5967699061045508,11,180.0,0.38187042500590723,1,8.0,0.45652912112534616,0,6.0,0.6425301451331821,8,93.0,0.4926332075763006,14,136.0,0.1606442901373901,0,8.0,0.12882983766255074,0,27.0,0.37212890664650006,10,124.0,0.1980618637867155,2,3.0,0.6686830893423714,9,65.0,0.3219681447901746,3,123.0,0.5674486748980834,2,39.0,0.18360707027782394,3,103.0,0.48744336846327035,7,50.0,0.2596205229132168,3,74.0,0.30888219419110846,74,1045.0
120.0,93,758.0,3.0813008130081303,5.706775385188356,3,15.0,0.6024803834796207,17,251.0,0.13905056346571584,5,23.0,0.47695795871066715,0,4.0,0.8782897237673462,8,133.0,0.35433678121348144,18,219.0,0.24664382196542645,1,3.0,0.00017649509531171114,0,5.0,0.8318516694231526,4,80.0,0.25372449305110145,4,18.0,0.48890145356483067,9,112.0,0.440536057234962,2,40.0,0.4992351360038551,3,25.0,0.576645681376864,4,49.0,0.19116387548327435,9,94.0,0.17642661218673422,6,33.0,0.4382810557567247,93,1104.0
125.0,93,940.0,3.643410852713178,5.776433457070511,4,35.0,0.5571600865048428,19,344.0,0.16852375824849253,1,26.0,0.5063671550221707,0,6.0,0.8024171967170748,6,123.0,0.2661796173198917,22,321.0,0.23012955795854378,0,0.0,1.0,0,3.0,0.8466499787558667,4,51.0,0.4314797930196857,3,20.0,0.3899460336861621,9,157.0,0.3983701509392319,2,42.0,0.3541035109163688,0,15.0,0.7565657891908557,11,63.0,0.2127006288020762,6,95.0,0.2578129319467444,6,55.0,0.46316997548030353,93,1356.0
130.0,79,867.0,3.2111111111111112,6.221411287358358,6,62.0,0.5188216502026527,14,353.0,0.21127595479270103,2,12.0,0.21906884607722937,0,4.0,0.7844725656403556,2,65.0,0.41302506666881594,17,360.0,0.20272921696798477,0,4.0,0.45372301931081727,0,0.0,0.5908853899392649,4,67.0,0.5112530001045669,2,12.0,0.5679042724165609,7,155.0,0.3413326187378405,7,62.0,0.2272744903523931,1,10.0,0.6618436294502685,11,118.0,0.38018717777433186,0,38.0,0.4946073194473278,6,81.0,0.53539492247479,79,1403.0
135.0,62,482.0,1.7720588235294117,6.747566428624042,4,54.0,0.43475259752519974,6,281.0,0.3074379809556202,6,37.0,9.239058833768631e-05,0,4.0,0.800952666288127,4,26.0,0.40940579721088394,13,330.0,0.26199046716873226,0,4.0,0.8678772700892187,0,0.0,0.8332959980270046,0,40.0,0.7063970486893271,2,24.0,0.5292267467732481,2,70.0,0.3129949818497855,8,71.0,0.16530527549236104,6,32.0,0.4401861793453697,5,125.0,0.4689606698615174,0,5.0,0.8228053393465334,6,115.0,0.48792564907645036,62,1218.0
140.0,49,280.0,1.0,6.756876761655009,3,24.0,0.5220411136762859,4,146.0,0.5538936942878954,6,71.0,0.12032768264974447,1,2.0,0.2690475469058009,0,16.0,0.41884950154104805,4,333.0,0.2604517041981068,0,4.0,0.8709552867052259,0,0.0,0.8240511530528413,3,12.0,0.7364973040009597,2,36.0,0.7278922986112788,3,78.0,0.3365656638933498,6,57.0,0.18914036511353968,12,78.0,0.18469866926036235,2,82.0,0.4577655550312123,0,4.0,0.9256650416287832,3,98.0,0.486050034232489,49,1041.0
145.0,59,342.0,1.1916376306620209,6.115179801308501,1,14.0,0.4856224059938509,2,138.0,0.4708408132421871,6,105.0,0.41719851213466613,6,24.0,0.06187148112359392,1,8.0,0.6263409959915818,7,341.0,0.3122103239675561,2,8.0,0.2675187186081422,0,0.0,0.41033803860094026,0,4.0,0.6358275368845103,1,5.0,0.7830408966288847,9,111.0,0.29246187387358447,9,75.0,0.37317427294007466,12,122.0,0.09355328261956619,2,72.0,0.3113260585468247,1,5.0,0.5259945813313903,0,17.0,0.496486141725584,59,1049.0
150.0,71,427.0,1.4775086505190311,6.2600061715261415,5,22.0,0.49650647513862967,7,144.0,0.2679534565667563,0,80.0,0.7273905446755058,0,28.0,0.56012152042455,2,5.0,0.47800312591092264,14,388.0,0.14451978501330565,0,7.0,0.11681437786689204,0,8.0,0.48425479208792427,4,14.0,0.3516850401649072,3,10.0,0.6186978442011218,11,165.0,0.4062824036957019,9,117.0,0.4294569085180887,5,118.0,0.34264446270424925,7,89.0,0.14484638170309844,2,6.0,0.3511393378751259,2,5.0,0.4333709876095175,71,1206.0
155.0,97,728.0,2.484641638225256,6.241363588876056,7,53.0,0.43525525541407434,9,142.0,0.20881077051825878,1,10.0,0.6991484214223364,0,4.0,0.907936643531662,3,21.0,0.6413573131100492,20,475.0,0.002863601481561068,0,4.0,0.7656137147887824,1,10.0,0.7867726464948599,4,31.0,0.3393832350508911,5,30.0,0.4203737015749356,11,220.0,0.3863424073233224,12,169.0,0.34242057245342195,3,77.0,0.29427249184645043,10,98.0,0.042758910510672384,3,11.0,0.5125800270640051,8,29.0,0.3217991808149613,97,1384.0
160.0,97,800.0,2.73972602739726,5.6894992957142065,9,94.0,0.420709211870726,4,86.0,0.3794340640156109,7,31.0,0.44137312084293573,2,7.0,0.1509255642154572,6,41.0,0.5595097116934001,23,591.0,0.01733589163138932,0,4.0,0.8579161856899249,1,15.0,0.8355418137766565,2,18.0,0.6087011574349326,7,60.0,0.5164558419391755,11,215.0,0.2871257879858064,12,190.0,0.14236492026680259,1,64.0,0.31468183121141696,5,72.0,0.23039882422091837,0,9.0,0.598999329157762,7,61.0,0.13105196536477295,97,1558.0
165.0,102,857.0,2.9756944444444446,5.101864518144829,11,144.0,0.28495045463584334,2,54.0,0.29332176784454533,14,85.0,0.09099864339657335,6,37.0,0.09173065721187774,8,72.0,0.33817003855847483,23,708.0,0.1792891756085941,2,7.0,0.5872320685354306,1,5.0,0.38809701668116364,2,20.0,0.6196162665673053,2,53.0,0.5710380356541869,8,154.0,0.2865383442489543,7,156.0,0.16659075405013107,8,86.0,0.29987565795820686,2,67.0,0.3159242132653706,0,4.0,0.878873226903481,6,60.0,0.39589019156786576,102,1712.0
170.0,100,807.0,2.698996655518395,5.468642583333748,6,143.0,0.35879952046286695,5,54.0,0.34359230492207976,14,135.0,0.08185631525221782,6,71.0,0.4003632415184164,3,67.0,0.29257244235059293,17,710.0,0.23740195924540355,7,34.0,0.3152661665671388,5,19.0,0.004485663834826315,5,34.0,0.36225962289626873,1,16.0,0.538335382376404,5,79.0,0.35725824266448825,4,168.0,0.34206584840368803,13,144.0,0.4105266146124808,5,62.0,0.5374994241618015,0,4.0,0.8956797724692254,4,68.0,0.36705940673484594,100,1808.0
175.0,85,637.0,2.0681818181818183,5.389648191396302,2,75.0,0.45744721720160225,4,61.0,0.5047326526946595,4,131.0,0.3815946974605961,6,101.0,0.4762309219655718,2,29.0,0.4624470989882228,9,571.0,0.2723541170901099,11,82.0,0.2523641525201841,6,48.0,3.895179148671812e-06,11,77.0,0.2642841992999258,2,11.0,0.3153648098304554,2,78.0,0.36111060238861536,9,178.0,0.33698116362075964,9,158.0,0.21774632875768243,1,48.0,0.5752380525214419,0,0.0,0.6799332999406723,7,75.0,0.4486422704352382,85,1723.0
180.0,75,370.0,1.1935483870967742,5.52530677869313,2,75.0,0.38978091051255326,5,39.0,0.5673253731380945,2,113.0,0.4355494454344081,4,86.0,0.4282297802024801,2,19.0,0.7533156758590575,3,548.0,0.17493738904021056,10,116.0,0.3509023708738847,0,44.0,0.2630353307078503,6,92.0,0.4625469841608818,6,31.0,0.3145186267341931,7,81.0,0.2990829519633387,9,169.0,0.288870712361823,9,124.0,0.13474258813624482,2,12.0,0.3159424689323805,1,5.0,0.5335240145623792,7,106.0,0.39949979458877,75,1660.0
185.0,80,490.0,1.5170278637770898,5.820814236211431,8,102.0,0.3001393281692402,1,30.0,0.36208679447446135,8,142.0,0.3873051989945283,2,20.0,0.2928775511639658,2,29.0,0.7073638625838348,9,574.0,0.11541750349340552,2,92.0,0.3213788537762352,0,4.0,0.8719900060916915,2,54.0,0.5550567435180171,8,67.0,0.45647396083833086,12,134.0,0.4202554216825082,7,123.0,0.38658814772773326,6,90.0,0.395146972980681,1,16.0,0.11070286347156046,2,3.0,0.4016224201697972,10,150.0,0.07812119312635694,80,1630.0
190.0,78,451.0,1.3708206686930091,5.39112673287056,8,98.0,0.36054882552038153,5,26.0,0.3886683972488954,8,146.0,0.2560031827343506,6,38.0,0.409880551158516,5,47.0,0.3257937672042322,9,525.0,0.14032530618805927,3,100.0,0.19483928712909107,0,8.0,0.8127349564227818,3,47.0,0.380389754485014,4,71.0,0.553215685423873,12,194.0,0.29094421252617136,3,108.0,0.405077928826251,0,81.0,0.41722519021925747,1,18.0,0.3327035189825095,4,21.0,0.4806089623158876,7,153.0,0.35714577890134913,78,1681.0
195.0,86,475.0,1.4797507788161994,5.749056623092582,2,50.0,0.437198275535345,6,56.0,0.5328664889461778,10,121.0,0.11267784329547338,1,39.0,0.685893260709922,4,36.0,0.3467937649679925,7,368.0,0.280297187927482,10,130.0,0.2897837210233653,0,4.0,0.8626747063032099,9,77.0,0.2545360394077768,2,30.0,0.3858581034754381,18,274.0,0.16794133974118863,9,103.0,0.4016974100430236,7,59.0,0.42632524991143517,1,11.0,0.7672206006613738,0,15.0,0.5904714495865858,0,61.0,0.6988201728082453,86,1434.0
200.0,82,508.0,1.5347432024169185,6.237096847507181,4,27.0,0.5723387739896927,0,46.0,0.6746112311331149,8,143.0,0.18654461571523145,1,9.0,0.5749293576833164,1,18.0,0.607512129366249,3,204.0,0.391276127952443,8,147.0,0.43067571801800403,1,6.0,0.5772748920020465,11,136.0,0.2883127851405921,7,33.0,0.3580921151481611,13,294.0,0.20121816162208872,14,147.0,0.2290004838095586,6,65.0,0.27213976050157473,1,16.0,0.8170285646251244,3,13.0,0.4872461034794581,1,41.0,0.582774029724385,82,1345.0
205.0,77,444.0,1.2869565217391303,6.140135847711452,5,43.0,0.563017411197429,2,8.0,0.5612505997346205,7,151.0,0.31646626771890446,1,14.0,0.3059064832577542,3,20.0,0.5263335599978455,3,89.0,0.318894149804496,1,95.0,0.572171066553495,5,25.0,0.20350392782978705,6,135.0,0.47288514495804596,7,72.0,0.36247223398847866,6,230.0,0.2975185435326998,12,163.0,0.06970937938880047,6,48.0,0.26225367094951413,2,8.0,0.5573186904135974,4,31.0,0.5700313068337771,7,63.0,0.27470264277249323,77,1195.0
210.0,81,480.0,1.3994169096209912,5.9504521752132264,7,74.0,0.4089968802992859,5,27.0,0.5017326721117881,9,146.0,0.30401563789285574,6,34.0,0.4423465229741653,6,42.0,0.31479401648736904,4,105.0,0.3269787675293067,5,99.0,0.3298660224183529,1,31.0,0.5625073121062117,2,77.0,0.5562434298388153,7,107.0,0.5213124828133985,4,117.0,0.41792625843164155,7,131.0,0.1420830142112004,6,64.0,0.5176599585108587,6,26.0,0.4265895292903634,0,26.0,0.6974619757435545,6,75.0,0.11232292804129808,81,1181.0
215.0,82,578.0,1.670520231213873,6.1187449101469955,3,62.0,0.42037764418948653,4,31.0,0.40191685627629,12,122.0,0.2674674297200919,7,69.0,0.5773223498202673,4,48.0,0.30678348162914026,7,120.0,0.38750858383451703,8,126.0,0.11005363939248435,1,16.0,0.8421353383435911,5,32.0,0.47231223925715765,7,142.0,0.5802536908775245,8,86.0,0.34399403701862213,5,105.0,0.3487826060092493,6,94.0,0.5045511641153491,3,33.0,0.26059182107182166,0,4.0,0.6544176808222789,2,41.0,0.420927036525106,82,1131.0
220.0,89,636.0,1.7865168539325842,5.997985175476469,2,19.0,0.5662638830908092,8,34.0,0.291605414336458,8,152.0,0.16092346271825636,7,102.0,0.4309256125736617,3,32.0,0.5038736646994383,8,114.0,0.3408911610227125,12,139.0,0.17089603603575185,1,17.0,0.8610170399242679,6,57.0,0.4791441569900311,10,187.0,0.3911795560531929,9,104.0,0.4514252183498981,2,90.0,0.4098865987577496,3,80.0,0.3707379604346282,9,45.0,0.22624243798255064,1,3.0,0.4551612460372417,0,22.0,0.7119621600757066,89,1197.0
225.0,98,722.0,2.0338028169014084,5.453196637536837,2,9.0,0.4912052611149356,8,60.0,0.2377777977962416,10,159.0,0.12380978326542584,11,148.0,0.02764169054724258,5,45.0,0.5058871356570506,8,98.0,0.3437820483882218,8,87.0,0.41071733588081816,1,3.0,0.7408366601864803,4,52.0,0.2353632593132616,16,257.0,0.1675863025816762,4,100.0,0.4977982769630588,6,83.0,0.46354274588045336,0,9.0,0.24394009978195844,11,89.0,0.4353935384002044,3,10.0,0.3264284357748751,1,9.0,0.5122842965438265,98,1218.0
230.0,110,872.0,2.449438202247191,5.563385605837637,5,27.0,0.4884576854322682,4,59.0,0.4981559111464586,10,181.0,0.10507092428862118,14,219.0,0.035008554381175554,6,74.0,0.5824109971011904,10,98.0,0.25295774691923073,11,105.0,0.4225648566319649,2,8.0,0.4245298852430014,6,34.0,0.48324702328063895,17,276.0,0.16146120913676823,2,45.0,0.3871763481019865,0,68.0,0.5638331119548713,2,12.0,0.4920257488678794,11,144.0,0.33315517812648204,4,28.0,0.3932141333970684,6,31.0,0.33369039658527844,110,1409.0
235.0,120,929.0,2.5877437325905293,5.196008194875915,8,62.0,0.48562517683488854,3,52.0,0.48741520190079424,11,180.0,0.12953840925127993,8,220.0,0.3082512497478399,9,110.0,0.46247679687821536,14,143.0,0.16010575937653868,12,140.0,0.19200354383378848,1,12.0,0.17433492715426202,6,61.0,0.5342677241438186,11,215.0,0.24510267368356714,7,31.0,0.32882343442558115,5,26.0,0.4896132046932051,8,38.0,0.5565854853180503,14,209.0,0.1967321105506937,0,22.0,0.3189104967970061,3,42.0,0.13649144803703814,120,1563.0
240.0,114,813.0,2.2709497206703912,5.510282524022756,2,60.0,0.44498669893423115,8,69.0,0.31872273002255347,10,198.0,0.32112202461731193,0,131.0,0.35403179087887676,10,160.0,0.2482659613340011,14,173.0,0.03395152316349266,13,153.0,0.12251358655556566,0,6.0,0.724809251809947,5,62.0,0.2975965516705058,5,157.0,0.31819789853200176,8,72.0,0.3316765236998577,8,59.0,0.5857701868208778,10,81.0,0.4882789633696125,9,225.0,0.06260934611425856,7,23.0,0.3207027760547927,5,33.0,0.4842128208623671,114,1662.0
245.0,95,729.0,2.0138121546961325,6.048601740114042,2,20.0,0.5503392989118275,13,124.0,0.16528856863980312,9,195.0,0.34293454249831257,4,140.0,0.366672095005984,13,219.0,0.14356030434219136,6,165.0,0.17586414418434365,12,158.0,0.2785731519623243,2,10.0,0.723498475144356,2,27.0,0.4620027645981633,2,154.0,0.4441615600440358,2,68.0,0.5177340566765367,3,63.0,0.4676594067439982,15,141.0,0.20593964312677257,2,115.0,0.19060953937074454,7,60.0,0.35210588383467484,1,34.0,0.6311251543524657,95,1693.0
