step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
155.0,8,334.0,13.916666666666666,6.4084004137461035,6,286.0,0.35792714254409713,2,80.0,0.4083509039143146,8,366.0
160.0,10,377.0,12.161290322580646,6.096271633302762,7,317.0,0.46584719582634165,2,66.0,0.06278268590979892,9,383.0
165.0,12,432.0,13.5,5.187636363644473,9,357.0,0.261241258634955,3,79.0,0.3306896904662634,12,436.0
170.0,17,502.0,16.733333333333334,4.798657282855012,12,410.0,0.05937005011006273,5,96.0,0.20751979222871614,17,506.0
175.0,17,585.0,20.17241379310345,3.89357626168416,13,474.0,0.05586304533867893,4,115.0,0.3944559414677216,17,589.0
180.0,15,623.0,23.074074074074073,3.677834891141172,9,509.0,0.028773419677601376,6,139.0,0.19750457144692785,15,648.0
185.0,18,704.0,23.466666666666665,2.984143145114332,9,531.0,0.06998321971646698,8,175.0,5.1396313203788704e-05,17,706.0
190.0,9,218.0,6.606060606060606,5.500892326161225,1,210.0,0.42557314229545146,8,215.0,0.07660839861055833,9,425.0
195.0,6,87.0,2.71875,7.5934706717753935,1,4.0,0.6297202115277348,5,179.0,0.34259501962401556,6,183.0
200.0,7,84.0,2.4705882352941178,7.793433274054828,1,9.0,0.5231164583542537,4,84.0,0.38188330053675973,5,93.0
205.0,8,99.0,2.75,6.947906883849485,2,19.0,0.4389671859473579,5,89.0,0.3358529405047149,7,108.0
210.0,11,146.0,4.424242424242424,6.467067715605292,5,37.0,0.3703912264370634,6,118.0,0.09756375431110297,11,155.0
215.0,13,204.0,7.0344827586206895,4.717387120861212,6,67.0,0.13461097491685958,7,146.0,0.22831175865586253,13,213.0
220.0,15,274.0,10.96,3.607424398218283,7,102.0,0.21141843831699572,8,183.0,0.11844595963426222,15,285.0
225.0,17,348.0,13.92,2.6361523674164102,8,141.0,0.2520723956783649,9,218.0,1.1659956016614805e-05,17,359.0
230.0,17,388.0,14.923076923076923,2.403842645195328,7,153.0,0.10617965077064616,9,263.0,0.0,16,416.0
235.0,16,451.0,16.107142857142858,3.759570530135826,9,179.0,0.14218677276657524,7,281.0,0.0,16,460.0
240.0,18,535.0,19.814814814814813,3.5224794758157056,11,228.0,0.00045760709872092,7,316.0,0.0,18,544.0
245.0,18,625.0,24.03846153846154,3.0979383697081135,11,283.0,0.1809074088547972,7,351.0,0.0517833261599717,18,634.0
250.0,20,721.0,26.703703703703702,2.153295538970886,12,341.0,0.06405282637546943,8,389.0,0.045833171511414146,20,730.0
255.0,21,823.0,29.392857142857142,2.4785343398887933,13,403.0,0.0001080452872984177,8,429.0,0.2046127739438363,21,832.0
260.0,14,534.0,18.413793103448278,2.9078276289948053,4,268.0,0.14973220800002818,10,474.0,0.07395182003668489,14,742.0
265.0,5,64.0,2.064516129032258,6.845344890289757,4,84.0,0.2970249284672452,1,214.0,0.4701686113218651,5,298.0
270.0,6,93.0,2.90625,9.022238283374186,5,112.0,0.45876370498998276,1,10.0,0.5682647839490991,6,122.0
275.0,8,127.0,4.096774193548387,6.8040944596724895,6,138.0,0.38361397890773985,2,14.0,0.30307564785548136,8,152.0
280.0,10,174.0,5.8,5.832659411319496,8,171.0,0.04889164195580083,2,24.0,0.006745228358297301,10,195.0
285.0,11,229.0,9.956521739130435,6.049727064789399,8,211.0,0.10649601761919426,3,39.0,0.22590136683232598,11,250.0
290.0,11,284.0,14.947368421052632,4.056361029449757,8,251.0,0.10345921787344214,3,54.0,0.17314547490505433,11,305.0
295.0,12,309.0,16.263157894736842,2.7933968676706513,9,294.0,0.00868925962565092,2,49.0,0.1043938179654207,11,343.0
300.0,12,364.0,19.157894736842106,3.2923608379805156,9,343.0,0.22520580628775377,2,46.0,0.0,11,389.0
305.0,10,367.0,18.35,3.9624603603806867,10,392.0,0.17895858255801844,0,13.0,0.43371874677958444,10,405.0
310.0,12,419.0,17.458333333333332,3.741617517782681,12,444.0,0.14101210447073204,0,0.0,0.8725174299773981,12,444.0
315.0,12,349.0,13.423076923076923,4.6828862171423795,9,359.0,0.2313017410030479,1,1.0,0.501808192391919,10,360.0
320.0,14,410.0,14.137931034482758,5.075719600057335,10,389.0,0.11327706636096323,1,10.0,0.6727414544599688,11,399.0
325.0,14,478.0,15.419354838709678,5.253480823780844,10,439.0,0.06750051696494322,2,16.0,0.5419747048242683,12,455.0
330.0,16,552.0,19.03448275862069,4.421679634483383,10,489.0,0.13870064031356896,4,30.0,0.19037231517223657,14,519.0
335.0,17,602.0,23.153846153846153,3.1233819309508144,8,511.0,0.16889166854911966,7,62.0,0.1211632679653774,15,573.0
340.0,16,656.0,24.296296296296298,3.6930181867465386,8,537.0,0.10397192250731291,5,64.0,0.14145134173489438,13,601.0
345.0,17,738.0,27.333333333333332,3.364631560962278,9,579.0,0.07464068966663479,6,94.0,0.13765947439970777,15,673.0
350.0,18,827.0,31.807692307692307,3.0201432229269,9,624.0,0.17315256859473022,6,124.0,0.13778578883869952,15,748.0
355.0,20,921.0,36.84,2.020089193619364,9,669.0,0.0,8,158.0,0.04443591337258696,17,827.0
360.0,20,988.0,35.285714285714285,1.9989862618374445,9,714.0,0.0,6,165.0,0.1421110142227716,15,879.0
365.0,20,1083.0,36.1,3.4129598877841443,9,761.0,0.2289890152024444,6,191.0,0.12991632462175212,15,952.0
370.0,19,1178.0,36.8125,3.7578826698479286,9,806.0,0.1776587610290754,6,221.0,0.10613947014113442,15,1027.0
375.0,22,1254.0,38.0,2.583158415663982,11,827.0,0.11533708425047101,6,251.0,0.17800570107424502,17,1078.0
380.0,22,1340.0,38.285714285714285,3.7352658599303967,11,882.0,0.058120452283746515,6,257.0,0.0,17,1139.0
385.0,24,1456.0,42.8235294117647,2.922952718133922,13,943.0,0.1232806075140413,6,287.0,0.19807931519143118,19,1230.0
390.0,27,1584.0,49.5,1.3293060070426892,15,1015.0,0.02456769150218568,7,318.0,0.11780713929882192,22,1333.0
395.0,29,1725.0,53.90625,0.8022668028913011,16,1095.0,0.05798914966502994,8,354.0,0.08111732276624334,24,1449.0
400.0,24,1177.0,34.61764705882353,1.4515430133090994,11,860.0,0.03783628186830963,8,394.0,0.0,19,1254.0
405.0,13,350.0,9.722222222222221,4.067254683841878,8,650.0,0.1190794498784759,2,164.0,0.4361419933915635,10,814.0
410.0,13,263.0,6.743589743589744,5.344149285108454,11,791.0,0.18313072707668576,2,39.0,0.4622688215209136,13,830.0
415.0,17,338.0,8.45,4.213309258668815,13,852.0,0.18240019568906052,3,51.0,0.0037830165175083757,16,903.0
420.0,23,432.0,11.368421052631579,3.0952619595732713,17,926.0,0.049924624466167015,4,71.0,0.0036345653541861337,21,997.0
425.0,24,484.0,12.736842105263158,2.8065855891028,16,978.0,0.05698354900786424,4,86.0,0.2899921918979909,20,1064.0
430.0,26,590.0,14.75,3.3781176494471965,14,1016.0,0.12881112807774558,5,109.0,0.24962598723315782,19,1125.0
435.0,26,706.0,17.21951219512195,3.5528205300912408,16,1090.0,0.11093939438920278,4,126.0,0.276814693001871,20,1216.0
440.0,30,840.0,20.48780487804878,2.3886404469611815,17,1171.0,0.15644186868647747,7,154.0,0.00021622696023455103,24,1325.0
445.0,27,911.0,22.21951219512195,2.905144339118198,15,1043.0,0.06856810630416164,7,189.0,0.08213200376544959,22,1232.0
450.0,23,684.0,17.53846153846154,3.224912419122805,14,915.0,0.033218050227685994,4,162.0,0.29280275583306836,18,1077.0
455.0,11,95.0,2.5,4.226712655980097,3,654.0,0.2534859755322453,3,83.0,0.4764273019935432,6,737.0
460.0,12,128.0,3.2,5.419419266476097,6,481.0,0.2850658358199488,3,54.0,0.5269409112402277,9,535.0
465.0,19,197.0,4.804878048780488,4.49761255406266,13,667.0,0.10361747257539472,5,77.0,0.36714000803058894,18,744.0
470.0,28,316.0,8.102564102564102,2.7247905985374268,15,739.0,1.241183101968608e-05,8,109.0,0.09054017551140173,23,848.0
475.0,29,460.0,12.105263157894736,2.103680907857532,15,814.0,0.08043669648867952,9,153.0,0.0676045270999704,24,967.0
480.0,27,494.0,13.722222222222221,1.8604150486220385,12,832.0,0.11021047485415209,10,200.0,4.271609663036249e-05,22,1032.0
485.0,25,517.0,13.605263157894736,2.5375032377010167,11,817.0,0.08909147259219395,7,216.0,0.141744288670876,18,1033.0
490.0,24,614.0,15.743589743589743,3.8781962563801917,12,856.0,0.0708152612927433,6,205.0,0.18233448973305638,18,1061.0
495.0,26,737.0,19.394736842105264,3.1534289259195307,14,922.0,0.09750270351609942,7,223.0,0.11542869546146411,21,1145.0
500.0,24,699.0,19.416666666666668,2.523803281244952,11,907.0,0.05414692028118754,8,259.0,0.22859943371248637,19,1166.0
505.0,18,532.0,14.777777777777779,3.054975155473368,6,719.0,0.12212497743948098,9,302.0,0.18271957371677244,15,1021.0
510.0,20,508.0,13.72972972972973,2.3249982348282483,9,759.0,0.15988812368902305,11,354.0,0.13982279601375086,20,1113.0
515.0,24,616.0,15.4,1.933876362277553,13,953.0,0.0017235607213542143,11,403.0,0.01406258754739416,24,1356.0
520.0,28,746.0,18.65,3.0307088014000234,14,1024.0,0.18299549276127808,12,460.0,0.0002584181446775632,26,1484.0
525.0,21,432.0,10.8,2.362358807305161,15,1097.0,0.07048204653146825,2,225.0,0.22232172123301305,17,1322.0
530.0,21,440.0,11.0,4.705430388469156,14,1125.0,0.20217478151337626,3,64.0,0.247581795082003,17,1189.0
535.0,21,536.0,13.073170731707316,5.126865741263891,14,1129.0,0.12189517546327294,2,70.0,0.3650536585685291,16,1199.0
540.0,23,645.0,17.43243243243243,4.397722312201065,17,1208.0,0.00033819614672836034,2,80.0,0.3798591301350177,19,1288.0
545.0,25,765.0,26.379310344827587,1.6405580686103036,17,1293.0,0.0,4,95.0,0.18144112098025608,21,1388.0
