step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
85.0,14,275.0,6.395348837209302,6.4918482210937105,1,0.0,0.7264845004727467,3,84.0,0.4093687110870455,2,11.0,0.3067651371151954,0,0.0,1.0,0,6.0,0.8737609028439355,5,144.0,0.32185107457200934,0,0.0,1.0,3,58.0,0.45383681372604856,0,2.0,0.3392885429735356,14,305.0
90.0,21,349.0,7.7555555555555555,5.624616173702061,0,2.0,0.9620143164125927,5,103.0,0.47293871116964004,0,0.0,0.9081956053922401,0,0.0,1.0,1,4.0,0.4919829586172782,6,171.0,0.28303150118628284,0,0.0,1.0,7,86.0,0.2640613901827986,2,9.0,0.05397496482384593,21,375.0
95.0,25,459.0,9.76595744680851,4.85280698681384,0,2.0,0.8888789360878652,5,128.0,0.4586897774621367,0,0.0,0.6545770964844602,0,0.0,1.0,1,9.0,0.01632295972981151,8,209.0,0.24555818265086105,0,0.0,1.0,8,122.0,0.19425990009531283,3,19.0,0.282257371776441,25,489.0
100.0,28,566.0,12.042553191489361,4.056444283697658,1,2.0,0.3026586901126961,7,155.0,0.21538835554411617,0,0.0,0.9427913226777739,0,0.0,1.0,2,18.0,2.1002765236485926e-05,10,255.0,0.1675925649018872,0,0.0,1.0,8,155.0,0.13967543565224388,0,0.0,0.8054271085007988,28,585.0
105.0,24,516.0,10.32,4.116448243120232,2,8.0,0.453673668224961,2,64.0,0.08790003165467657,1,0.0,0.42438270084303814,0,0.0,1.0,1,19.0,0.0,11,312.0,0.11606799722076191,0,0.0,1.0,7,184.0,0.229415247732807,0,0.0,0.8604792045409289,24,587.0
110.0,28,642.0,12.346153846153847,4.21489314127191,1,10.0,0.7086039062374512,4,44.0,0.18795366424398283,1,9.0,0.6802112792276827,0,0.0,0.17954408046582246,1,24.0,0.5764953599805419,13,373.0,0.049280894445310315,0,0.0,1.0,8,223.0,0.11954999439920079,0,0.0,0.5781314994329348,28,683.0
115.0,35,776.0,14.10909090909091,4.390482696053233,2,18.0,0.44558611658890046,4,64.0,0.2551725246354933,4,19.0,0.48223188312226106,0,2.0,0.9833955695731647,0,0.0,0.9608000248554901,14,440.0,0.16431224414169052,0,0.0,1.0,10,269.0,0.08438400746346271,1,5.0,0.6277051817940428,35,817.0
120.0,34,915.0,16.339285714285715,3.5884747312811145,0,0.0,0.5767613022918295,4,84.0,0.159343790535921,4,34.0,0.36543193317607525,0,4.0,0.9095982586186797,1,2.0,0.3616718047291603,14,510.0,0.12889986937779416,0,0.0,1.0,10,319.0,0.09223336935320808,1,1.0,0.13068819286630762,34,954.0
125.0,38,1049.0,17.779661016949152,3.4435424663632648,2,3.0,0.49524905817919623,5,113.0,0.34675070549257947,3,33.0,0.24599679557989348,1,6.0,0.642865311305648,2,9.0,0.0005191202543607815,13,568.0,0.1905717264871977,0,0.0,1.0,11,370.0,0.0672039302970872,1,6.0,0.30808819523515657,38,1108.0
130.0,27,736.0,12.266666666666667,4.058165094160121,1,8.0,0.6834953897700872,5,138.0,0.37241014753626833,2,32.0,0.2719381466477911,1,9.0,0.4345655534876805,2,19.0,0.0,4,365.0,0.21408808245504315,0,0.0,1.0,11,425.0,0.07772829031784433,1,11.0,0.6243420983496256,27,1007.0
