step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
80.0,62,480.0,2.3300970873786406,7.316992411546589,6,46.0,0.5104913155911236,9,112.0,0.4796825394846718,6,25.0,0.09350777322611935,7,95.0,0.48934428816096603,0,2.0,0.8887969526322183,0,6.0,0.8927069146908528,5,53.0,0.5390347545195532,1,1.0,0.01731722987357289,1,3.0,0.5776484226808042,3,8.0,0.6846719806523955,7,145.0,0.23762148509766248,0,11.0,0.3125959701392117,6,45.0,0.39906095735574915,2,8.0,0.39507525571010593,5,33.0,0.5186488179070935,4,35.0,0.0929788259342766,62,628.0
85.0,47,419.0,1.9308755760368663,7.038139919807251,1,36.0,0.5371406450122094,11,162.0,0.3902397396736395,9,67.0,0.3311674558442223,1,77.0,0.42687160358315174,1,4.0,0.6252185053386976,1,5.0,0.6194871889880333,5,78.0,0.601203036621051,2,15.0,0.2341469432592926,2,11.0,0.7980142035316167,4,24.0,0.5539779026003159,1,90.0,0.3751729673253376,0,4.0,0.8489075467508683,1,34.0,0.4681995653361861,1,5.0,0.0067642992448233765,3,27.0,0.30357316697816594,4,59.0,0.41681490856484493,47,698.0
90.0,68,681.0,3.0954545454545452,6.885475310083595,1,4.0,0.592772309951286,11,217.0,0.20190312113415934,9,110.0,0.48540968492395764,2,24.0,0.33761502075711974,7,27.0,0.2649110981538764,8,27.0,0.276956779890749,7,103.0,0.46988165326168413,2,25.0,0.6340971662138993,0,0.0,0.6940589393586482,5,49.0,0.3534290773569151,0,19.0,0.7257100638417867,0,4.0,0.8347819739146146,6,29.0,0.39570297189505416,2,15.0,0.0,4,23.0,0.4289771508118586,4,79.0,0.622684562986328,68,755.0
95.0,61,524.0,2.2297872340425533,6.726122216063537,3,15.0,0.5544444656903151,8,205.0,0.18078462393400094,4,114.0,0.4238570560927375,2,23.0,0.21008830847273652,6,47.0,0.2946594715244894,10,73.0,0.21535653932906365,9,143.0,0.24771826162208133,2,35.0,0.7379846339642078,2,7.0,0.5831717092146711,2,44.0,0.5379220077064432,0,5.0,0.8624363238169492,1,11.0,0.6038928414046247,7,60.0,0.24560454312465696,0,4.0,0.45725040251767024,4,42.0,0.4767244624711526,1,44.0,0.6674751735015712,61,872.0
100.0,56,547.0,2.251028806584362,6.5049517467695495,0,13.0,0.6426597543057526,0,112.0,0.37680945699699714,6,70.0,0.46657276232249134,6,48.0,0.4644487436657551,2,31.0,0.470932361836535,10,123.0,1.4284881470248958e-06,14,203.0,0.1577529484733508,0,2.0,0.325483609974099,2,9.0,0.3907154068226205,0,8.0,0.7584605437165467,1,1.0,0.6623253338195423,1,8.0,0.4616348551743789,7,101.0,0.17213022378290666,0,4.0,0.8099271785485306,4,62.0,0.5495393987470866,3,16.0,0.584600448024265,56,811.0
105.0,65,614.0,2.4959349593495936,6.470465065580069,2,3.0,0.6192609785065597,1,76.0,0.5265698856319992,13,74.0,0.38152708769378424,1,41.0,0.5857404015577519,3,35.0,0.3151979422478241,4,125.0,0.14783130114854925,16,278.0,0.033557341196468596,5,20.0,0.06855014136752481,7,35.0,0.296437189758264,1,5.0,0.5053298924962114,4,16.0,0.521771558143596,0,4.0,0.5016187793215124,1,84.0,0.6593190905628922,0,8.0,0.7966341370977431,4,82.0,0.6581388002017979,3,31.0,0.5695812362525154,65,917.0
110.0,68,509.0,1.98828125,6.661920927702408,3,16.0,0.5604062976661385,7,97.0,0.4654796414723612,17,150.0,0.34945411862001535,0,13.0,0.532550959470023,6,64.0,0.3623353345553198,0,63.0,0.7099112921423054,13,283.0,0.03304959391172688,6,53.0,0.3860785116107665,2,44.0,0.4643452572360305,7,32.0,0.3461143783209157,1,15.0,0.3570917948094269,1,9.0,0.3738714756369218,0,21.0,0.883672127439688,2,11.0,0.6659306654056266,0,45.0,0.6467737341980271,3,46.0,0.5613136285149443,68,962.0
115.0,79,636.0,2.3820224719101124,6.647461435750671,5,39.0,0.5229847981863327,8,94.0,0.3654483679732674,18,240.0,0.2952543192330704,6,22.0,0.41451647702298267,6,94.0,0.5588760716317578,2,52.0,0.7000173383418725,3,187.0,0.200619327507243,6,83.0,0.5876965118699845,2,16.0,0.6319860054037398,1,38.0,0.5747160133213851,3,16.0,0.5249019387265917,8,36.0,0.28879475789407666,0,0.0,0.5536268217174429,6,30.0,0.45592974156244215,2,5.0,0.5170555937504762,3,61.0,0.6779026764936925,79,1013.0
120.0,67,569.0,2.0919117647058822,6.150966984731116,7,72.0,0.44111967927135537,6,63.0,0.29947035442433406,13,275.0,0.3161994208292373,5,41.0,0.2744449145641863,6,122.0,0.5905480817678921,3,64.0,0.6027908473290031,0,85.0,0.6047912359933282,1,68.0,0.5286377218702436,1,5.0,0.6272003613964487,2,18.0,0.6630163467794151,2,13.0,0.45379490957279717,4,58.0,0.4599089891599818,5,22.0,0.1905766588222237,5,38.0,0.25204906379176834,4,24.0,0.44275685953523747,3,76.0,0.4286964823081716,67,1044.0
125.0,65,399.0,1.4049295774647887,5.984217182172338,3,64.0,0.472400326754556,9,65.0,0.36426253973908235,13,246.0,0.13811638700093895,1,24.0,0.40266058389134707,3,98.0,0.3958666599941866,1,26.0,0.42512285841367076,0,13.0,0.852643689345967,3,16.0,0.45109294385459076,1,10.0,0.6291964501365294,2,19.0,0.3839648386360863,5,25.0,0.34065808173683404,0,34.0,0.5366846647039095,6,50.0,0.5637790936770649,6,40.0,0.2072165449367645,5,47.0,0.4667653551861694,7,103.0,0.06254648346918436,65,880.0
130.0,72,513.0,1.7389830508474575,6.178353438271447,2,20.0,0.5585457009559665,11,110.0,0.3230216255459263,9,187.0,0.19102399931351602,3,31.0,0.4648553246937584,2,20.0,0.30499642486873957,3,11.0,0.1647953403815609,2,16.0,0.694412194823635,5,23.0,0.2511549803077223,0,0.0,0.6717793473056854,6,36.0,0.34841456545019145,6,56.0,0.5057721231912016,2,26.0,0.5679176835020221,0,46.0,0.6631346676658585,3,51.0,0.40628060223819884,7,79.0,0.4173235547946011,11,147.0,0.10938328913434733,72,859.0
135.0,80,598.0,2.0340136054421767,6.45129569486484,4,19.0,0.5752910692114983,7,120.0,0.2807360016484946,8,137.0,0.31676090589889005,7,55.0,0.19982918599238803,4,23.0,0.43848703716051096,0,9.0,0.21291976142972993,6,33.0,0.5423592731796698,8,47.0,0.2070928836091549,3,14.0,0.43813730000702306,2,41.0,0.5029985977229096,2,51.0,0.6247593335353303,8,59.0,0.4500364223023444,1,7.0,0.34119293435730924,6,55.0,0.5460918932315526,3,67.0,0.2981166725168169,11,206.0,0.3307923042467504,80,943.0
140.0,68,478.0,1.6094276094276094,6.80042435575349,0,16.0,0.572616347416104,2,64.0,0.4563739317111454,3,115.0,0.1994151636367598,11,113.0,0.05917339660304596,6,47.0,0.45608133563627345,0,2.0,0.43299240212655654,2,31.0,0.5099361781774242,8,86.0,0.4119203075040744,5,34.0,0.5791694331236755,2,15.0,0.5629614324150964,1,12.0,0.5544867426553742,5,66.0,0.4032962447796898,5,25.0,0.12597820114238506,10,89.0,0.4139243286068777,1,24.0,0.4876539857087547,7,166.0,0.4418543557404998,68,905.0
145.0,81,615.0,2.063758389261745,6.183918460446772,4,13.0,0.5845358611842614,1,46.0,0.5769641032276703,5,70.0,0.12869829230197558,12,173.0,0.292476765041081,7,83.0,0.26033095280816765,0,4.0,0.7755205898981677,6,32.0,0.2737357483978044,4,86.0,0.3527635174451357,7,63.0,0.57511571100346,4,23.0,0.4399960375598608,3,12.0,0.25245431230159915,7,53.0,0.35614357788015893,6,56.0,0.4160012228439974,13,147.0,0.34444458143290907,2,21.0,0.3965190226450602,0,83.0,0.4258576641628533,81,965.0
150.0,99,928.0,3.2447552447552446,6.018254273843617,5,36.0,0.5102771751189983,4,60.0,0.6951182574220505,3,77.0,0.09858905568354155,13,234.0,0.15223832782252414,10,129.0,0.25409219481669276,0,4.0,0.8460168766966687,13,82.0,0.1387908106591702,6,41.0,0.411989603988868,2,54.0,0.3760175655289628,0,17.0,0.49333333499795695,6,33.0,0.28376588404209885,10,79.0,0.3975072633912915,6,84.0,0.4790433078900193,13,214.0,0.22421881480364494,7,52.0,0.45003696525621967,1,13.0,0.4652781226037126,99,1209.0
155.0,88,913.0,3.170138888888889,6.0201418867662175,0,28.0,0.5566584912926852,6,82.0,0.40429372412039144,2,51.0,0.17213754054204997,11,242.0,0.045545687214909175,5,120.0,0.2962934303472415,0,2.0,0.7447917958457566,8,114.0,0.3221302667447446,6,54.0,0.2759166509820025,5,23.0,0.3543216546261477,0,0.0,0.7859693282083303,8,75.0,0.27108603790792113,10,129.0,0.30095047519999435,6,116.0,0.5937072052562887,13,279.0,0.32377475639977027,3,54.0,0.6502064305336034,5,25.0,0.2669727046317549,88,1394.0
160.0,72,674.0,2.292517006802721,6.167017064455754,2,7.0,0.6148361024885993,12,132.0,0.21685212467350456,2,59.0,0.21515640756663293,2,169.0,0.22003700427671702,1,51.0,0.4582863510604773,0,4.0,0.7918547036237716,0,78.0,0.3681967926362131,8,56.0,0.1623804515937988,3,29.0,0.28702395574169526,0,4.0,0.6671699679035127,10,121.0,0.39144855997505335,15,193.0,0.1040583227228951,1,90.0,0.5276755255953863,8,268.0,0.38281893740721507,1,20.0,0.5271679873948197,7,57.0,0.3988108016658502,72,1338.0
165.0,65,523.0,1.7910958904109588,6.16154851022482,4,24.0,0.5436768887190336,8,130.0,0.2223678900174105,2,71.0,0.6662526098973721,0,48.0,0.6938130644462689,1,36.0,0.3545129814578833,1,4.0,0.5335129549111242,0,21.0,0.39624810029198726,4,56.0,0.17182593272722033,6,38.0,0.3735903669341918,0,4.0,0.770373046150582,12,176.0,0.43264581500638294,13,221.0,0.06052713428066368,6,24.0,0.219775612450868,2,171.0,0.21896688202724607,5,23.0,0.2574121367249403,1,58.0,0.5680890593878835,65,1105.0
170.0,74,482.0,1.6563573883161513,6.398941230309066,0,18.0,0.5831426698750052,2,81.0,0.4589506254250124,2,83.0,0.7630751189710859,0,10.0,0.8992290071348307,8,66.0,0.23097426667030255,8,27.0,0.18205527160913243,2,24.0,0.35577682316495346,9,58.0,0.11880862768827022,3,45.0,0.5436566082025538,3,11.0,0.7057986448302114,13,236.0,0.3636734631271254,4,171.0,0.19051603434296777,10,55.0,0.08519004874578075,3,49.0,0.31221536958131346,7,41.0,0.3441071701921928,0,16.0,0.6003773309170606,74,991.0
175.0,83,555.0,1.89419795221843,6.57560504745577,2,5.0,0.6886995315963939,3,71.0,0.5005038255571976,2,87.0,0.7281093946845288,0,0.0,0.8241024273089499,11,117.0,0.4156560748449418,8,52.0,0.05756355754084018,8,53.0,0.4000312590923694,10,94.0,0.13790707714904038,1,19.0,0.7557740248033297,4,24.0,0.48194271719401877,12,242.0,0.18080409670842593,4,191.0,0.20192912863193593,7,72.0,0.36753165316754083,3,35.0,0.6285726054671198,4,35.0,0.5151428552531149,4,23.0,0.41300459257371563,83,1120.0
180.0,76,494.0,1.7394366197183098,6.191436869343357,1,4.0,0.5938779275664903,7,100.0,0.5095466222153243,3,105.0,0.3427807290409859,0,0.0,0.8075534715115029,7,119.0,0.487303605310256,3,50.0,0.39791025183855216,9,97.0,0.37447873455638686,4,97.0,0.5067219215622603,2,21.0,0.3951456525283292,1,20.0,0.399290362921266,8,184.0,0.2092400398780607,10,232.0,0.4057678614529807,4,70.0,0.43753285525643526,2,25.0,0.46928981434949385,5,41.0,0.4627241980731548,10,57.0,0.16736506713894544,76,1222.0
185.0,79,575.0,1.9691780821917808,6.192300475692606,3,10.0,0.6381949164441801,12,146.0,0.22031102947207665,6,129.0,0.3651505813997441,0,0.0,0.888106760603433,2,72.0,0.44229267693926494,3,35.0,0.6984081336264288,12,147.0,0.1711978256182939,0,46.0,0.7434215248123921,2,15.0,0.41541798608143843,1,11.0,0.6196160843790463,3,193.0,0.3491721003491327,9,225.0,0.37796025301759284,6,57.0,0.3186674430315223,6,37.0,0.5080309146880527,1,34.0,0.28031829523736307,13,120.0,0.06225393668767863,79,1277.0
190.0,84,642.0,2.14,6.538876996930494,5,30.0,0.5728952592208432,15,215.0,0.20591788859824356,2,48.0,0.6076371364005445,0,4.0,0.4692508777756017,8,42.0,0.28446959066834154,3,50.0,0.7237419604112649,8,145.0,0.09365824626824701,2,38.0,0.5494839303718467,2,8.0,0.56294084585142,1,5.0,0.8055253559019085,9,197.0,0.3917804537404073,5,151.0,0.22253570509739837,6,76.0,0.29977198277717615,1,35.0,0.4655443466080371,4,25.0,0.5995373997573854,13,189.0,0.40105721464899824,84,1258.0
195.0,81,751.0,2.5286195286195285,6.2736353984522895,0,21.0,0.546950374958229,10,224.0,0.2515007729379005,1,15.0,0.5844342319148906,0,8.0,0.8362549045349833,12,91.0,0.23360960011127474,4,67.0,0.45917316352411,0,84.0,0.31012296847933457,4,56.0,0.3781271209694779,1,6.0,0.46782113224216254,3,14.0,0.6662305763541657,15,252.0,0.21331732224626543,6,72.0,0.26672954542485316,6,110.0,0.2524406615975991,4,22.0,0.24643514745135145,2,22.0,0.6447892588910008,13,254.0,0.3938565579535637,81,1318.0
200.0,81,780.0,2.5913621262458473,6.506967396934978,2,8.0,0.6859201693233535,2,118.0,0.49917985527999587,6,23.0,0.27084136307547735,0,4.0,0.8787355592471908,6,110.0,0.45057096515469697,4,49.0,0.304854410213747,2,77.0,0.21425483035641574,7,84.0,0.2876439331680208,1,9.0,0.8054500960664762,1,11.0,0.4816421305527825,18,339.0,0.10906192948216112,6,63.0,0.4195473322768076,1,82.0,0.5402157838770044,4,44.0,0.3120752905501767,4,21.0,0.5739472787238835,17,329.0,0.3195529820741197,81,1371.0
205.0,90,1035.0,3.3823529411764706,6.257535095244515,5,25.0,0.5534845765705826,2,117.0,0.4527676104720489,12,72.0,0.024612072387383634,0,0.0,0.6948034452910519,1,62.0,0.5419155085683198,0,21.0,0.43262798118147233,7,104.0,0.3741221778073734,7,119.0,0.12435271864570366,1,14.0,0.8407466436377268,5,21.0,0.3987250041672986,19,432.0,0.08996400677504611,6,90.0,0.26966318100919157,1,9.0,0.7355565271542347,2,36.0,0.6600098925506088,3,26.0,0.3794841745686991,19,426.0,0.34156398480734557,90,1574.0
210.0,93,982.0,3.240924092409241,5.854486215952316,1,20.0,0.587454328827813,8,140.0,0.3091593551978143,17,155.0,0.11206588301928767,4,10.0,0.15102125038954392,4,24.0,0.4883508503453509,1,16.0,0.4859657467032066,8,144.0,0.46302528885619476,7,154.0,0.11894084491839074,0,2.0,0.7764366773421539,0,24.0,0.5177578601508354,16,432.0,0.10641729649792707,0,72.0,0.5382415144061243,0,3.0,0.5119224292159908,2,22.0,0.7737453255660343,9,39.0,0.24557848586275086,16,439.0,0.33306309539924667,93,1696.0
215.0,87,585.0,1.8993506493506493,5.788814952539514,1,4.0,0.6714863898246959,14,200.0,0.13856853381911727,12,196.0,0.39385452503269264,11,51.0,0.0007261559035436125,2,22.0,0.26996906556275196,8,43.0,0.22610259511435118,2,118.0,0.31000462742976814,2,106.0,0.3291008227103991,0,0.0,0.7356337974571959,2,9.0,0.6980146599436365,8,330.0,0.3459717726986335,0,8.0,0.8938392205829478,0,4.0,0.8370413034049069,3,30.0,0.18672199165444514,9,76.0,0.20598686218487547,13,337.0,0.12665501418852348,87,1534.0
220.0,86,537.0,1.7211538461538463,6.653745961447835,4,14.0,0.598737494378183,19,289.0,0.16988552421686623,6,172.0,0.43034135869499995,11,108.0,0.043536861835901663,6,36.0,0.5523692101529174,9,73.0,0.28127117082487735,4,50.0,0.462707876278949,1,23.0,0.4921446226625595,0,0.0,0.7885755924743466,0,6.0,0.692854196012869,1,181.0,0.5736096719744007,0,4.0,0.8137866788675681,2,6.0,0.6625179169667053,3,29.0,0.17575504138188816,4,71.0,0.35700350397410585,16,261.0,0.18236532660686877,86,1323.0
225.0,69,700.0,2.2950819672131146,7.296637698800041,5,38.0,0.4769638553777378,19,384.0,0.1296695481898175,0,100.0,0.4451247181071506,5,122.0,0.37444933261749763,6,66.0,0.5876341807068425,3,61.0,0.45046212923220985,1,45.0,0.692604061166154,1,13.0,0.21850650224209792,0,0.0,0.970684884012072,3,9.0,0.4673854328395944,2,65.0,0.576889936288318,1,6.0,0.6041291563408605,2,12.0,0.6529809357999493,0,12.0,0.8006196465202193,6,58.0,0.3026294385031879,15,216.0,0.37409003459860446,69,1207.0
230.0,85,805.0,2.6744186046511627,6.208567327942114,7,69.0,0.4551432681437856,19,479.0,0.13207891405178998,7,74.0,0.39121091100877625,0,71.0,0.5700513227132943,9,99.0,0.3164416684696574,2,56.0,0.3004246108949019,4,37.0,0.6534107267099952,1,24.0,0.7715639124464164,0,0.0,0.96374030636741,7,36.0,0.2706695431167814,6,40.0,0.4428610777752117,6,30.0,0.4337724314957189,1,3.0,0.7707447917398955,0,4.0,0.8993989515392471,3,56.0,0.3875234105685479,13,252.0,0.1787408748646969,85,1330.0
235.0,94,690.0,2.225806451612903,5.286746433674625,3,63.0,0.5380588480666628,13,479.0,0.22666512583495413,6,73.0,0.21705609110792146,3,81.0,0.365860199255874,7,101.0,0.2309438196717761,8,76.0,0.32504943236572653,5,26.0,0.3079311031996873,0,6.0,0.8984384490185641,0,2.0,0.876122719403036,8,74.0,0.3200540265170562,12,77.0,0.3052096599492902,13,83.0,0.26997709042787615,1,8.0,0.7064351233912021,0,0.0,0.706698906675183,1,20.0,0.6182968904856969,14,236.0,0.24007860382647023,94,1405.0
240.0,98,712.0,2.2531645569620253,5.139826441091723,1,17.0,0.5599747940033373,5,357.0,0.42082860381373594,8,95.0,0.24554815389878268,10,116.0,0.3485020717103225,3,57.0,0.313355688411584,8,92.0,0.37620147127871806,7,34.0,0.1700753143257222,2,4.0,0.40808294572003573,0,4.0,0.8557943211641872,8,114.0,0.32649541039936636,13,141.0,0.1685279796691842,19,170.0,0.05660701604311325,1,1.0,0.35483141691723097,2,4.0,0.3681357230401099,1,18.0,0.7162824557231877,10,221.0,0.376539672316139,98,1445.0
