step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,8,67.0,2.576923076923077,7.855005390697075,0,0.0,0.8911154693600265,2,26.0,0.0,1,14.0,0.7504736826276937,0,0.0,1.0,0,1.0,0.960051806748372,3,8.0,0.01553282468247358,1,10.0,0.11413698899898211,1,6.0,0.714965676909171,0,0.0,0.8567929714462239,8,65.0
60.0,8,98.0,3.3793103448275863,7.704374522566205,0,0.0,0.9754546516836754,2,36.0,0.0,2,20.0,0.4406794355248448,0,0.0,1.0,0,1.0,0.8887295997591864,2,13.0,0.18482514017461357,1,15.0,0.4700714538790856,1,11.0,0.7141845643400059,0,0.0,0.9463450219240019,8,96.0
65.0,12,144.0,4.5,6.452244934729411,0,0.0,0.6056345609809671,3,46.0,0.23120235073945378,3,35.0,0.523832927422966,0,0.0,1.0,1,2.0,0.3951871857984538,2,23.0,0.4661369567810941,1,20.0,0.6329905775848096,2,18.0,0.25560281801033985,0,2.0,0.7729448939973631,12,146.0
70.0,18,216.0,6.352941176470588,4.937681511906408,1,2.0,0.17785345755321802,2,56.0,0.4583835344662718,4,51.0,0.4394388354002418,0,0.0,1.0,2,9.0,0.0009954547936457797,2,33.0,0.3392627071832458,1,25.0,0.6594838210378834,5,38.0,0.15633586916464895,1,4.0,0.5592931825017795,18,218.0
75.0,24,309.0,8.35135135135135,3.3087031429745517,1,0.0,0.392239760072605,3,67.0,0.23391433046013932,6,74.0,0.24120998767565083,0,0.0,1.0,2,19.0,0.0,3,45.0,0.07692842062381441,1,30.0,0.3686848319074727,5,63.0,0.28780397519197054,3,13.0,0.23374522001374548,24,311.0
80.0,20,388.0,9.948717948717949,4.115424058334611,0,0.0,0.8144034807969313,3,84.0,0.3302018909787206,6,104.0,0.19506247905390714,0,0.0,1.0,2,31.0,0.33960456759436897,2,55.0,0.14116452203718832,2,38.0,0.010438266787720222,4,80.0,0.2896173253956919,1,8.0,0.4689195675858758,20,400.0
85.0,17,362.0,8.619047619047619,5.090854435678647,1,0.0,0.7264948650686791,3,99.0,0.38114709991621654,0,58.0,0.28809701777845836,0,0.0,1.0,2,41.0,0.5604193379674859,2,63.0,0.3142962098212831,3,52.0,2.239410628857889e-05,5,104.0,0.35675541161099106,1,13.0,0.16351740836993298,17,430.0
90.0,17,370.0,8.409090909090908,5.727614799967558,0,0.0,0.6424380176137449,4,117.0,0.2858431519104289,3,40.0,0.3787175695799419,0,0.0,1.0,2,49.0,0.39467955990982717,2,75.0,0.641545532285079,0,7.0,0.2598706233984674,5,131.0,0.3283140644193762,0,0.0,0.12064580020024734,16,419.0
95.0,19,390.0,8.297872340425531,5.811926831010528,1,5.0,0.5562976629690123,4,143.0,0.3637177977806854,3,52.0,0.40025191802578136,0,0.0,0.9171685339817809,0,1.0,0.1954021881388817,3,86.0,0.5628945739803212,0,0.0,1.0,7,165.0,0.31970974923581036,1,0.0,0.43260842100148406,19,452.0
100.0,20,485.0,9.89795918367347,6.49081163112756,2,13.0,0.2708138195724018,4,167.0,0.570739768320869,3,69.0,0.4756430713995819,0,0.0,0.952307732912967,1,3.0,0.00010405227958245114,2,93.0,0.46115769373862303,0,0.0,1.0,8,205.0,0.2928961767409904,0,0.0,0.7717833357470827,20,550.0
105.0,23,571.0,11.196078431372548,5.317499265350009,0,6.0,0.47375317874875755,4,187.0,0.4508312608461612,5,88.0,0.3208614141491353,0,0.0,0.9497215324283873,1,11.0,0.6046546683729291,2,103.0,0.0,0,0.0,1.0,11,250.0,0.11826250208001679,0,0.0,0.9459409142453321,23,645.0
110.0,25,665.0,12.788461538461538,4.621879182375903,0,0.0,0.9309972441923848,7,216.0,0.25466175915224604,5,112.0,0.35133621216139355,0,0.0,0.07603438631486555,1,16.0,0.7709095391848632,2,113.0,0.14731435152202413,0,0.0,1.0,10,289.0,0.09349085724092633,0,2.0,0.6027194031812683,25,748.0
115.0,31,793.0,14.418181818181818,3.703090040053335,0,0.0,0.61732831996163,8,254.0,0.1834947621435824,8,144.0,0.17460174026676956,1,5.0,0.3894534360080071,1,18.0,0.3628236551976797,2,123.0,0.33285575021113517,0,0.0,1.0,8,316.0,0.11912885942885687,3,6.0,0.5276944677383781,31,866.0
120.0,27,609.0,10.68421052631579,3.853302670215073,0,0.0,0.7214641866733562,10,299.0,0.07835771607788089,8,184.0,0.2290374675927165,0,0.0,0.9275137504768521,6,41.0,0.1371769322374489,2,133.0,0.41662316362592455,0,0.0,1.0,1,143.0,0.2619762772070392,0,0.0,0.7627763578378461,27,800.0
125.0,26,461.0,7.683333333333334,5.073922338718705,1,0.0,0.6574603914877218,4,149.0,0.2579753512790574,9,225.0,0.12845982895038854,0,0.0,0.9558129619640557,6,69.0,0.1235531333525505,2,145.0,0.5767031108109315,0,6.0,0.9361081514041061,2,33.0,0.33673992215033677,2,8.0,0.3909213361733049,26,635.0
130.0,21,428.0,6.903225806451613,6.6637992502710155,0,4.0,0.7909828151116324,3,72.0,0.40196153051049155,3,151.0,0.4084037277579436,0,0.0,0.3489823342009093,7,96.0,0.2958083990448861,3,156.0,0.22321020493255092,0,6.0,0.9011302905887513,1,28.0,0.470982598894192,3,22.0,0.5725027363682447,20,535.0
135.0,27,477.0,7.453125,5.321493300472549,0,2.0,0.7770636922478451,1,32.0,0.3215875211651197,5,157.0,0.29986819929364944,1,3.0,0.419004733624638,7,131.0,0.3922496270676823,3,175.0,0.4429143619753477,3,8.0,0.11664524279742779,3,39.0,0.24312493034070945,3,37.0,0.28775821442736593,26,584.0
140.0,32,598.0,9.06060606060606,4.426604647162112,0,4.0,0.6105633753408831,2,29.0,0.35631696938190993,6,129.0,0.21561211798130386,1,5.0,0.4842991358157344,8,168.0,0.0419178560848425,4,195.0,0.49934515130551804,3,19.0,0.3209462069942498,1,16.0,0.09008809730352446,6,62.0,0.29256493511631376,31,627.0
145.0,36,617.0,9.073529411764707,4.51657936831535,3,15.0,0.42367101478927127,2,34.0,0.48221563964707337,7,163.0,0.1979408061637611,2,10.0,0.2711256589664409,7,141.0,0.057155989117961624,3,199.0,0.35811297520357,3,34.0,0.37103318909006255,2,27.0,0.3260013279221514,7,98.0,0.3831857350708218,36,721.0
150.0,32,687.0,9.814285714285715,5.003683305878684,4,32.0,0.16642770957559444,3,47.0,0.4335541932687203,8,203.0,0.10073572845056815,1,17.0,0.5666566936766553,6,95.0,0.1793819350273585,3,216.0,0.266896255774051,3,49.0,0.35247880482987676,2,39.0,0.5766987591780189,2,59.0,0.5866042797459212,32,757.0
155.0,34,793.0,11.32857142857143,4.605380097212662,5,56.0,0.15448363454714512,0,20.0,0.3726875318390825,9,248.0,0.17061387572824946,2,27.0,0.6557488478545507,6,125.0,0.17031571953729305,4,234.0,0.3512266048792151,4,66.0,0.18353155950270156,3,47.0,0.4603473946131491,1,37.0,0.40843182180369014,34,860.0
160.0,29,790.0,10.972222222222221,5.1033147338495,5,83.0,0.29678880016877607,0,0.0,0.8249466883643389,10,294.0,0.19659267395605978,2,37.0,0.33200680062401283,0,36.0,0.5526563853919509,4,254.0,0.4632982226456828,4,86.0,0.1876845830470471,2,58.0,0.4648764121440267,2,31.0,0.30610190910186,29,879.0
165.0,36,957.0,12.932432432432432,5.371792419672156,6,108.0,0.2633557834906215,0,4.0,0.9414251270548961,10,344.0,0.34570244839633496,6,60.0,0.20111460021496086,0,0.0,0.8906717294141746,4,274.0,0.44012565443896984,4,106.0,0.19040524783078594,3,75.0,0.4739034417575865,3,45.0,0.0028372581521893567,36,1016.0
170.0,31,924.0,12.157894736842104,5.171252218862258,0,40.0,0.4866208230691316,0,4.0,0.8239787554526247,9,381.0,0.3537573934432696,8,94.0,0.0005539298020489025,1,3.0,0.34019506840262353,4,297.0,0.4564256960433843,4,126.0,0.0656467149312798,1,8.0,0.5978627723724685,4,67.0,0.07492859361604412,31,1020.0
175.0,38,1101.0,14.68,5.468344697076891,0,0.0,0.7943460571074894,1,6.0,0.3134823807650289,11,433.0,0.3666007809323764,8,134.0,0.0,2,15.0,0.651194987366958,4,315.0,0.39353364626641574,6,150.0,0.24106406647203016,2,11.0,0.45635486464043706,4,87.0,0.28424810625549507,38,1151.0
180.0,40,1295.0,17.039473684210527,5.236541962249467,0,0.0,0.9428379308860517,2,21.0,0.4298390118733467,11,488.0,0.21147531598575314,8,174.0,0.0,2,25.0,0.5195408889521518,5,333.0,0.24906807695689553,5,175.0,0.3332094375652541,2,21.0,0.32818054129684243,4,112.0,0.3158908860793948,39,1349.0
185.0,46,1501.0,19.0,4.09275372430727,0,0.0,0.7615856588894002,3,26.0,0.33247006994181666,13,547.0,0.08070625920456638,8,214.0,0.18946204493437593,3,37.0,0.17183604884143114,6,359.0,0.13201562550368856,5,200.0,0.1931551432098687,2,31.0,0.3915512267241643,5,139.0,0.33703159075675976,45,1553.0
190.0,35,1084.0,14.077922077922079,4.200356505061695,0,0.0,0.5299730507427883,2,27.0,0.3528389511923063,13,612.0,0.06545176485759373,0,91.0,0.4120786675613703,5,61.0,0.14893976739545609,3,117.0,0.22945273118818296,5,211.0,0.16363180277703065,2,41.0,0.3166583947132778,5,159.0,0.379807572192534,35,1319.0
195.0,41,1274.0,16.763157894736842,4.686213184104895,2,6.0,0.6195544597940016,4,43.0,0.4080955093832167,13,677.0,0.06671194672411697,0,2.0,0.6711070382587437,6,93.0,0.3610632306917405,3,38.0,0.11190055798367934,5,236.0,0.15444140935830356,3,55.0,0.3739299387258219,5,183.0,0.295847592947268,41,1333.0
200.0,36,1393.0,18.32894736842105,5.154413710048683,0,3.0,0.8221194404084797,0,20.0,0.5009487382707231,13,742.0,0.011375761784564576,0,2.0,0.9551335586948987,4,108.0,0.34342391477254675,4,55.0,3.604449197753839e-05,5,266.0,0.16012456559638338,3,70.0,0.4771358458620587,7,214.0,0.3226416448060863,36,1480.0
205.0,34,1441.0,19.213333333333335,5.147229310065321,1,2.0,0.8914316089371997,0,2.0,0.855661368558299,14,811.0,0.11726688012889344,0,2.0,0.3746108521803762,2,51.0,0.24877021820072406,2,57.0,0.14889248728827212,5,291.0,0.2788379261500934,3,85.0,0.33831600581859556,7,249.0,0.18442721785884372,34,1550.0
210.0,39,1572.0,21.243243243243242,4.5871572568663765,0,2.0,0.7570124698183165,1,5.0,0.7723353642353236,13,872.0,0.10174434370628219,0,2.0,0.9166229043845063,5,39.0,0.15938543061216448,0,6.0,0.557536236706349,5,311.0,0.15713656699069325,4,107.0,0.3107168328587411,10,295.0,0.08363814017906895,38,1639.0
215.0,39,1728.0,23.35135135135135,4.589061124217747,1,5.0,0.7580454165434276,1,10.0,0.5906539277867843,15,939.0,0.0016292668733284643,0,11.0,0.5744220656255253,4,50.0,0.0,0,2.0,0.9231449891828024,5,336.0,0.13812383265977438,3,106.0,0.5542646702620933,10,349.0,0.1834667993509406,39,1808.0
220.0,40,1892.0,25.226666666666667,4.235152768557553,1,10.0,0.38177790706578657,4,23.0,0.1665161523049332,15,1014.0,0.07416814250969796,1,16.0,0.5098536494107244,4,75.0,0.318561597410063,0,2.0,0.8281324659400564,5,361.0,0.26886936648558485,3,113.0,0.45187898045041636,7,377.0,0.3087247231156581,40,1991.0
225.0,44,1972.0,25.28205128205128,3.920729682440151,2,7.0,0.2841021910138532,7,54.0,0.0001638665830185587,15,1089.0,0.11012622202063099,1,21.0,0.5958806942467922,4,95.0,0.4072434303986873,1,5.0,0.38382812734079913,5,386.0,0.3264442689163035,2,17.0,0.5496397895647324,7,389.0,0.12376651632439173,44,2063.0
230.0,37,1652.0,21.17948717948718,4.414004024534205,2,10.0,0.39004592647557235,4,49.0,0.2925342974454506,15,1164.0,0.11341206259374746,2,27.0,0.29408245530365346,0,30.0,0.3592790809309115,2,14.0,0.2673862989358513,0,137.0,0.5933494842225787,2,27.0,0.6062943563322958,9,434.0,0.0951446873826108,36,1892.0
235.0,39,1806.0,22.860759493670887,5.093028902007827,0,6.0,0.690025556437897,4,69.0,0.39109403422361144,15,1241.0,0.17235743004901397,0,7.0,0.8107044270564843,2,11.0,0.3112625255658734,3,32.0,0.5229753318655896,2,5.0,0.5770433547934247,4,32.0,0.40658890275491666,9,479.0,0.030235933235300994,39,1882.0
240.0,44,2009.0,25.1125,4.988304036944191,0,2.0,0.9626283862451596,6,94.0,0.3439500223401135,17,1321.0,0.05416029850212802,0,2.0,0.9616593204570704,2,29.0,0.46315447633439755,3,47.0,0.5331649941587103,0,0.0,0.8559473457109702,6,60.0,0.2119195609396768,10,529.0,0.10948046752043712,44,2084.0
245.0,46,2156.0,27.641025641025642,3.708181165292468,0,2.0,0.6994010649636683,7,127.0,0.17407831745187444,17,1406.0,0.05057758312020933,0,2.0,0.9397222953420007,3,40.0,0.3599568150588949,3,27.0,0.3190370609374871,0,2.0,0.5076971126302348,6,44.0,0.20890505793423134,10,581.0,0.18199131952556855,46,2231.0
250.0,55,2415.0,31.363636363636363,3.235009288828679,3,7.0,0.00012604997267543858,9,169.0,0.22246554683220254,17,1491.0,0.04512695395553446,0,2.0,0.8787639608620126,4,58.0,0.22056804932254293,4,47.0,0.25014282454607245,1,7.0,0.5059929300564827,7,78.0,0.2155393576247279,10,635.0,0.3050798383822464,55,2494.0
255.0,57,2587.0,33.166666666666664,2.392514699312012,3,22.0,0.0,7,171.0,0.22932769651283436,18,1579.0,1.7253587784552055e-05,1,3.0,0.004495682509235536,4,78.0,0.3138738875267249,5,70.0,0.263612392876718,1,12.0,0.7132152301519741,7,113.0,0.16727885541483797,11,683.0,0.15010278965146945,57,2731.0
260.0,54,2751.0,34.822784810126585,3.0900221218787607,3,37.0,0.0,2,122.0,0.3980296532282776,18,1671.0,0.048134746340945916,1,8.0,1.1263675402937668e-05,4,96.0,0.388147886041533,6,95.0,0.3278262161276608,0,0.0,0.9973836604426838,8,151.0,0.2291121612671186,12,740.0,0.16775403064280675,54,2920.0
265.0,55,2991.0,36.925925925925924,2.7686027751187954,4,52.0,0.0,2,119.0,0.3277949803715166,19,1762.0,5.051186799033359e-05,1,13.0,0.3918043803627218,4,116.0,0.27473235390594053,5,120.0,0.38367566064134984,0,0.0,0.6896918826630609,8,191.0,0.13014675879705845,12,800.0,0.1341845468036971,55,3173.0
270.0,60,3263.0,39.31325301204819,2.6994325461015207,3,67.0,0.21221917445843436,5,136.0,0.13771923314377724,18,1839.0,0.06925867318627972,1,5.0,0.41797497272180445,5,143.0,0.289240070816039,7,150.0,0.19711775256507716,0,0.0,0.9514665296884703,9,234.0,0.07491097177589681,12,860.0,0.1401703779720261,60,3434.0
275.0,57,3323.0,38.63953488372093,2.7619857153822718,2,27.0,0.49230343564129775,3,117.0,0.07165036183986608,19,1931.0,0.05594586619992336,0,2.0,0.7149569566765415,1,54.0,0.36965378311282154,8,190.0,0.24267996980766438,1,1.0,0.49148758240335316,10,280.0,3.088179763953812e-05,13,921.0,0.1048714717456183,57,3523.0
280.0,50,3373.0,38.32954545454545,3.9739298715905615,1,34.0,0.7071912753701222,1,73.0,0.556955899694248,20,2032.0,0.1261872174688611,0,2.0,0.6769345209805081,2,60.0,0.33094258031096196,1,64.0,0.3765974617103859,1,6.0,0.11858206307908545,10,331.0,0.15013626795403923,13,988.0,0.09220062044841093,49,3590.0
285.0,52,3590.0,40.337078651685395,4.214640736241941,1,39.0,0.7664346974631974,1,72.0,0.5183817240420804,21,2133.0,0.17185760796935057,0,10.0,0.5879539114557645,1,51.0,0.5359051228933772,2,9.0,0.3108967028376196,3,9.0,2.5488397658156455e-06,10,381.0,0.20313071755788492,13,1053.0,0.21472950607266772,52,3757.0
290.0,60,3872.0,43.50561797752809,3.490603292425963,3,47.0,0.2293358533899677,4,86.0,0.32291980176984597,22,2243.0,0.2042451205636102,2,10.0,0.49846421452166934,2,60.0,0.47342012209632844,2,19.0,0.36631803253581763,2,19.0,0.22346658745097558,10,431.0,0.11015481309613893,13,1118.0,0.22563318029795082,60,4033.0
295.0,66,4167.0,45.79120879120879,2.6968169998624862,3,62.0,0.2478064454500933,4,106.0,0.26346155663238724,24,2356.0,0.12396796463098791,2,20.0,0.5982427918889187,2,68.0,0.3102226157643474,3,32.0,0.38492436612135544,1,14.0,0.48412060278969,14,489.0,0.06195385467415771,13,1181.0,0.026138749561287054,66,4328.0
300.0,59,4352.0,47.824175824175825,2.3994019795588577,3,77.0,0.18880310847369017,2,83.0,0.08535274956157017,26,2484.0,0.06352134775052774,3,34.0,0.4415840736150234,0,2.0,0.42616590406544735,0,0.0,0.9597660106577814,1,19.0,0.3661050423962407,10,536.0,0.19107968054939278,14,1250.0,3.461391076701276e-05,59,4485.0
305.0,54,2976.0,32.34782608695652,3.521986124069601,4,96.0,0.2122626711387409,1,21.0,0.40436400085566127,18,1856.0,0.09503511669886901,5,61.0,0.4264497970625219,0,4.0,0.8002080889782491,0,4.0,0.5453518000067934,1,24.0,0.6490755279826811,11,584.0,0.19838679016527255,14,1324.0,0.11606706566212088,54,3974.0
310.0,44,2432.0,26.150537634408604,4.2016329523399225,3,109.0,0.40253043138913724,0,4.0,0.5795467149680223,12,1313.0,0.14364458128960714,0,13.0,0.4866065562162712,0,4.0,0.8351977896719728,1,7.0,0.6806075978628622,1,29.0,0.5041028903572518,12,641.0,0.1409579351386899,14,1392.0,0.09419238576412867,43,3512.0
315.0,45,2365.0,25.43010752688172,4.149851385554272,4,124.0,0.4269040989184412,1,11.0,0.751533879674807,8,1323.0,0.10434396876725338,0,2.0,0.04053867228438614,1,10.0,0.6117185916287805,2,21.0,0.5612779380549829,3,39.0,0.24927609211535393,12,703.0,0.15306133824592744,13,1441.0,0.04315861419428898,44,3674.0
320.0,37,1763.0,18.557894736842105,4.3553969967457435,4,142.0,0.48161465708898854,2,18.0,0.570716303242825,11,1361.0,0.0624239864733951,0,0.0,1.0,1,11.0,0.560134512048668,3,28.0,0.39306746411959886,1,44.0,0.4483363861920318,2,422.0,0.2345571225887837,13,1506.0,0.0674771412045005,37,3532.0
325.0,36,828.0,8.715789473684211,5.0495218907828585,5,160.0,0.4381304958091047,3,34.0,0.32018539636048277,10,1054.0,0.10518320851908185,0,0.0,0.9980802216062493,3,15.0,0.10960332560662414,3,22.0,0.4472021197489158,2,57.0,0.698922701752365,4,138.0,0.3366007987410796,5,1096.0,0.2915037768661139,35,2576.0
330.0,29,173.0,1.8020833333333333,5.902734300450059,1,42.0,0.46479605864901113,3,48.0,0.23188133053810162,8,808.0,0.2426688688440265,0,0.0,0.9345933861018569,5,43.0,0.21442812586431934,5,41.0,0.48215682890981765,0,11.0,0.8184149828800062,3,130.0,0.5195897671069643,3,869.0,0.2980019976339507,28,1992.0
335.0,26,141.0,1.5161290322580645,5.7655925925644,3,13.0,0.43184619540074465,4,52.0,0.41260859084405727,5,807.0,0.18294992286625927,0,4.0,0.6717939619975253,0,19.0,0.7494487148337882,0,49.0,0.5860009171598904,1,4.0,0.4580896267866326,5,150.0,0.37776027638785525,6,886.0,0.1163606241205544,24,1984.0
340.0,33,280.0,3.076923076923077,5.934310120639299,3,26.0,0.36559915749262295,4,74.0,0.45486128190814945,9,816.0,0.24527099683082537,1,9.0,0.7147986603858807,0,6.0,0.7229401861265258,0,29.0,0.5817633609169689,2,12.0,0.3318633158776344,5,178.0,0.4122252455005355,9,926.0,0.22329119305933123,33,2076.0
345.0,44,407.0,4.472527472527473,4.796985213187874,3,41.0,0.4683967850010392,6,97.0,0.42960965479523944,13,871.0,0.16087762477710887,1,12.0,0.5170546247698623,4,13.0,0.16171676777733815,3,28.0,0.4864595425878318,1,6.0,0.45081264550933103,8,209.0,0.1853583810184764,5,763.0,0.35335977243731176,44,2040.0
350.0,46,524.0,5.695652173913044,4.01896997507134,1,14.0,0.4058628431826896,6,127.0,0.21038808205593,15,943.0,0.07704258869414038,3,19.0,0.2485666762305246,5,40.0,0.26274990384708813,5,47.0,0.36879647924359027,0,0.0,0.8779149224347902,11,254.0,0.03630200593226193,0,436.0,0.34519488499337814,46,1880.0
355.0,41,531.0,5.648936170212766,4.173037236743001,2,11.0,0.4696547136368648,9,172.0,0.2871781052750285,10,728.0,0.12427150003530538,2,8.0,0.337297496300191,1,12.0,0.4652193145532334,3,25.0,0.38855467388768933,0,0.0,0.7471836720631209,12,312.0,0.027784174910651493,2,329.0,0.2364512055458548,41,1597.0
360.0,47,653.0,7.021505376344086,4.925488817875131,2,21.0,0.4764400595436465,9,219.0,0.3841305126805276,7,542.0,0.16613571508528144,1,11.0,0.4993026734634912,2,10.0,0.304266376489476,3,25.0,0.5230068869812557,1,6.0,0.7681061837247873,13,377.0,0.12780421386895596,7,356.0,0.30735366839104133,45,1567.0
365.0,46,751.0,8.075268817204302,4.616176830928416,4,32.0,0.18766965167453536,12,274.0,0.1898169698866741,6,525.0,0.24648451081275918,1,11.0,0.6601125986828116,2,27.0,0.42466058732888945,3,46.0,0.48363778555322434,1,11.0,0.5492218643023169,13,444.0,0.1831991606496054,4,365.0,0.42028518001402304,46,1735.0
370.0,51,876.0,9.733333333333333,3.932488142947362,2,41.0,0.28356140312986483,16,345.0,0.18843247419654285,9,548.0,0.28315817522061176,2,19.0,0.5746769347227885,3,41.0,0.32738152986391833,1,23.0,0.3952831217869907,4,22.0,0.0024413905445337374,10,475.0,0.11438022344325242,4,368.0,0.34497151032839707,51,1882.0
375.0,54,1059.0,11.637362637362637,3.324251937499544,3,53.0,0.2529637994976094,16,427.0,0.16687972463138434,11,596.0,0.22116889581966068,2,23.0,0.32348182507747814,0,16.0,0.1817010667720246,4,27.0,0.35389286000323,1,13.0,0.12598001103403422,13,515.0,0.06681562831450638,4,391.0,0.3687854746884777,54,2061.0
380.0,47,921.0,10.233333333333333,4.123259470199651,3,68.0,0.3770790564217155,6,273.0,0.1505507731990968,10,646.0,0.20520122230927898,3,38.0,0.41920224313674903,0,0.0,1.0,5,52.0,0.33671414764341073,1,5.0,0.3366452794533907,14,585.0,0.19000612061924393,5,412.0,0.39249000240395737,47,2079.0
385.0,46,1059.0,11.637362637362637,4.5335954869964095,3,87.0,0.4589589764327132,2,76.0,0.3475848137450414,11,702.0,0.35502066626321327,4,37.0,0.40558409791190053,0,0.0,1.0,6,79.0,0.2030519141456803,1,10.0,0.5892931979627148,14,655.0,0.16390982207484242,5,426.0,0.16358628901646094,46,2072.0
390.0,43,1123.0,12.206521739130435,4.476077493570149,0,6.0,0.7994606505521852,3,40.0,0.27977412217579756,10,752.0,0.4112683592827811,5,59.0,0.05122590657715579,0,0.0,1.0,6,111.0,0.3145684501286914,1,17.0,0.49173242242984344,14,709.0,0.07913690805904593,4,446.0,0.26609390884964634,43,2140.0
395.0,58,1386.0,14.74468085106383,3.6671576532461447,1,5.0,0.37780802444418116,5,67.0,0.23548151140592052,14,813.0,0.20567660636246798,8,100.0,0.2323077075149702,0,0.0,0.9564914524793868,6,143.0,0.19916587655591445,2,27.0,0.45871646659591747,18,789.0,0.0006974714859489023,4,466.0,0.4784972876153889,58,2410.0
400.0,65,1689.0,17.778947368421054,3.023937020577844,0,5.0,0.3589655884219874,5,92.0,0.2577147225595612,19,895.0,0.10724055623512463,8,138.0,0.26003993030222716,0,0.0,0.9906223444901737,8,179.0,0.1951371486233247,3,38.0,0.25316162642474266,18,879.0,1.3322417464235497e-06,4,486.0,0.3654992888347245,65,2712.0
405.0,72,2031.0,20.938144329896907,2.6616074290074203,1,0.0,0.4974671590400946,5,119.0,0.27983110057237975,22,999.0,0.06608544678779678,8,180.0,0.22583600084865163,0,0.0,0.9303894006614886,9,221.0,0.043739328346557645,4,55.0,0.4102256392073235,18,969.0,0.0,5,510.0,0.17961496726149184,72,3053.0
