step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
395.0,15,675.0,19.285714285714285,4.128563681407268,15,1105.0,0.15006629387041903,15,1105.0
400.0,12,667.0,16.675,6.084718217429533,12,1159.0,0.3364879258394059,12,1159.0
405.0,17,737.0,19.394736842105264,4.6174182144445775,17,1229.0,0.2066252395546186,17,1229.0
410.0,18,184.0,4.972972972972973,3.63955007115829,18,964.0,0.1562742535047811,18,964.0
415.0,23,295.0,8.194444444444445,3.4430096950316904,23,787.0,0.10249136164890245,23,787.0
420.0,22,283.0,8.085714285714285,3.4638210680584196,22,828.0,0.09082041588545531,22,828.0
425.0,20,361.0,10.617647058823529,4.358928402373164,20,845.0,0.16758300907282456,20,845.0
430.0,22,470.0,14.6875,3.7648728543459757,22,931.0,0.07967786996491881,22,931.0
435.0,19,528.0,14.27027027027027,4.6367969890230185,19,1004.0,0.28955355420620577,19,1004.0
440.0,19,623.0,17.305555555555557,5.207732588324997,19,1084.0,0.2617399967023405,19,1084.0
445.0,21,726.0,18.615384615384617,4.795932243644616,21,1187.0,0.18413395767716628,21,1187.0
450.0,27,851.0,23.63888888888889,2.9201296822056926,27,1312.0,0.08679851231276221,27,1312.0
455.0,25,957.0,29.0,1.3580457957430838,25,1428.0,0.08311002721635784,25,1428.0
460.0,27,1091.0,31.17142857142857,2.8702772316125618,27,1552.0,0.11117598575703756,27,1552.0
465.0,27,1209.0,32.67567567567568,2.8334857197172916,27,1670.0,0.09491814958211392,27,1670.0
470.0,27,1344.0,34.46153846153846,3.85156356345115,27,1805.0,0.2066952753325618,27,1805.0
475.0,28,1480.0,36.09756097560975,3.9175097169443927,28,1941.0,0.18825131074900958,28,1941.0
480.0,27,1559.0,42.13513513513514,2.360626139426257,27,2020.0,0.12032479590258514,27,2020.0
485.0,30,1702.0,41.51219512195122,2.4230358235604275,30,2163.0,0.10184437925311308,30,2163.0
490.0,34,1870.0,47.94871794871795,1.2653888123639627,34,2331.0,0.05116085719289103,34,2331.0
495.0,31,1997.0,48.707317073170735,2.0401037703306284,31,2476.0,0.14355622294259118,31,2476.0
500.0,35,2160.0,52.68292682926829,1.8823190906226963,35,2621.0,0.05054426924507825,35,2621.0
505.0,29,1707.0,36.319148936170215,3.4403173872557202,29,2458.0,0.17853282717695546,29,2458.0
510.0,22,834.0,17.74468085106383,4.202591435472019,22,1989.0,0.2359096318474886,22,1989.0
515.0,15,339.0,7.212765957446808,5.620923424056693,15,1336.0,0.26967601859785534,15,1336.0
520.0,7,14.0,0.2916666666666667,4.622530467121339,7,1328.0,0.21122613640109628,7,1328.0
525.0,13,64.0,1.4545454545454546,5.177988566156153,13,1316.0,0.2132520966882014,13,1316.0
530.0,19,150.0,3.488372093023256,4.416720958771494,19,1400.0,0.15286308962601586,19,1400.0
535.0,26,267.0,6.675,2.7169874275346717,26,1517.0,0.06371599038081012,26,1517.0
540.0,31,414.0,11.18918918918919,2.0713038957735446,31,1664.0,0.056224732130192454,31,1664.0
545.0,31,569.0,13.878048780487806,2.6790150019752392,31,1819.0,0.15108183055341082,31,1819.0
550.0,33,730.0,17.804878048780488,2.385773085844285,33,1980.0,0.13052346301886397,33,1980.0
555.0,30,699.0,16.25581395348837,2.265614668730076,30,1862.0,0.11158412284434241,30,1862.0
560.0,23,530.0,12.325581395348838,3.067261536035695,23,1488.0,0.11739371022830726,23,1488.0
565.0,18,409.0,9.088888888888889,4.218645029784744,18,1487.0,0.18222638877034408,18,1487.0
570.0,18,410.0,9.534883720930232,3.6579140412510722,18,1568.0,0.1359483515460554,18,1568.0
575.0,19,458.0,11.45,2.897217945424951,19,1429.0,0.11008067732581217,19,1429.0
580.0,16,491.0,10.229166666666666,5.41946053714273,16,1141.0,0.29671371955329917,16,1141.0
585.0,15,536.0,11.652173913043478,5.186230616893098,15,1151.0,0.25788584469177694,15,1151.0
590.0,23,617.0,13.41304347826087,3.9751373573937503,23,1239.0,0.15509772392574106,23,1239.0
595.0,31,761.0,17.697674418604652,2.1766372711994584,31,1383.0,0.06811229953113826,31,1383.0
600.0,36,934.0,21.72093023255814,1.8611669414900378,36,1556.0,0.05175301514593967,36,1556.0
605.0,37,1119.0,26.023255813953487,1.6894739760291744,37,1741.0,0.08197098562522952,37,1741.0
610.0,39,1309.0,29.75,1.4667336475011106,39,1931.0,0.04733355796377541,39,1931.0
615.0,39,1504.0,30.693877551020407,2.6603206060452527,39,2126.0,0.15741743480562662,39,2126.0
620.0,40,1700.0,33.333333333333336,2.11459171672446,40,2322.0,0.08971273390914924,40,2322.0
625.0,39,1342.0,26.313725490196077,1.9110306099192969,39,2313.0,0.09601753735297959,39,2313.0
630.0,29,1193.0,22.942307692307693,3.124228480500455,29,2129.0,0.13123819798197545,29,2129.0
635.0,30,1055.0,20.686274509803923,3.069180469970766,30,1971.0,0.0970973417832846,30,1971.0
640.0,26,731.0,14.62,3.5254913708030897,26,1701.0,0.14643408254906531,26,1701.0
645.0,19,479.0,9.979166666666666,3.1124185158258704,19,1695.0,0.12626376538780967,19,1695.0
650.0,19,493.0,8.803571428571429,5.392018598085711,19,1635.0,0.28854599710491596,19,1635.0
655.0,23,532.0,10.23076923076923,4.696661730854784,23,1694.0,0.22418068664363894,23,1694.0
660.0,29,668.0,13.63265306122449,3.2693726310329585,29,1800.0,0.1172711861762849,29,1800.0
665.0,37,838.0,17.102040816326532,2.7203513821518333,37,1970.0,0.06351730865078958,37,1970.0
670.0,33,543.0,11.3125,2.586357994444494,33,1849.0,0.10348113713149269,33,1849.0
675.0,35,712.0,15.822222222222223,2.6684147687952375,35,1844.0,0.08786741361655986,35,1844.0
680.0,34,875.0,18.617021276595743,3.056353571116204,34,2007.0,0.10071277999551051,34,2007.0
685.0,35,1050.0,23.333333333333332,2.9412458857394688,35,2182.0,0.10097201662584422,35,2182.0
690.0,35,1225.0,26.06382978723404,2.75388499436539,35,2357.0,0.13950830341675846,35,2357.0
695.0,37,1408.0,30.608695652173914,1.788474371739079,37,2540.0,0.08155927314368216,37,2540.0
700.0,35,1393.0,29.638297872340427,1.6557393651165817,35,2630.0,0.06982287931289777,35,2630.0
705.0,35,1516.0,32.255319148936174,2.795511043675729,35,2670.0,0.09542998044423283,35,2670.0
710.0,34,1680.0,34.285714285714285,3.1174180656260657,34,2796.0,0.0656107678817038,34,2796.0
715.0,37,1859.0,40.41304347826087,2.438580078021535,37,2975.0,0.050396039407902084,37,2975.0
720.0,37,2044.0,46.45454545454545,2.0371816735843264,37,3160.0,0.051046611795535976,37,3160.0
725.0,37,2229.0,46.4375,2.6512085515184545,37,3345.0,0.16415072225964672,37,3345.0
730.0,38,2418.0,50.375,2.6054341971935058,38,3534.0,0.16355857452160838,38,3534.0
735.0,40,2611.0,52.22,1.3482122456023276,40,3727.0,0.04543877846935756,40,3727.0
740.0,43,2823.0,57.61224489795919,1.2690005621818503,43,3939.0,0.04054965385056786,43,3939.0
745.0,43,3038.0,60.76,1.620893156106489,43,4154.0,0.043932102651760736,43,4154.0
750.0,44,3256.0,65.12,1.573808168037844,44,4372.0,0.0415369947110236,44,4372.0
755.0,44,3476.0,69.52,1.585156971528214,44,4592.0,0.041715287748290746,44,4592.0
760.0,44,3696.0,71.07692307692308,1.9174186720057629,44,4812.0,0.10718020989704216,44,4812.0
765.0,44,3916.0,73.88679245283019,2.05350406926381,44,5032.0,0.107399615135963,44,5032.0
770.0,47,4141.0,79.63461538461539,0.9527131612752264,47,5257.0,0.037900374109967834,47,5257.0
775.0,48,4381.0,82.66037735849056,0.8616020735103155,48,5497.0,0.05426337181031778,48,5497.0
780.0,50,4628.0,89.0,0.4278640151029116,50,5744.0,0.036775076654890285,50,5744.0
785.0,48,4861.0,90.01851851851852,1.027707918123171,48,5977.0,0.06603541388475903,48,5977.0
790.0,48,5101.0,94.46296296296296,1.351524948067903,48,6217.0,0.03957767880093404,48,6217.0
795.0,48,5341.0,86.14516129032258,2.8044739494056166,48,6457.0,0.13159087041100367,48,6457.0
800.0,48,5581.0,93.01666666666667,2.240264112728467,48,6697.0,0.11501195552593893,48,6697.0
805.0,51,5829.0,97.15,1.3973053521435643,51,6945.0,0.06235931743187615,51,6945.0
810.0,54,6095.0,105.08620689655173,0.8409453929596162,54,7211.0,0.03403958153913524,54,7211.0
815.0,52,6347.0,105.78333333333333,1.3319810528949148,52,7463.0,0.05764683746800663,52,7463.0
820.0,54,6611.0,113.98275862068965,0.9232658443119373,54,7727.0,0.0340365786807486,54,7727.0
825.0,52,6867.0,114.45,1.2168600994881897,52,7983.0,0.04741950190609444,52,7983.0
830.0,52,7127.0,114.95161290322581,1.9650344115041873,52,8243.0,0.09233212357850581,52,8243.0
835.0,46,6766.0,105.71875,2.3109534599209636,46,8265.0,0.11332232052246186,46,8265.0
840.0,42,6542.0,109.03333333333333,2.1827237413365816,42,8022.0,0.07236387500290668,42,8022.0
845.0,39,6727.0,108.5,2.92258014108507,39,8212.0,0.11258664827874869,39,8212.0
850.0,45,6940.0,121.75438596491227,1.8075915340332334,45,8425.0,0.0393079909905628,45,8425.0
855.0,49,7179.0,125.94736842105263,1.8352924718604833,49,8664.0,0.07388335889948941,49,8664.0
860.0,49,7424.0,140.0754716981132,1.0011838551863093,49,8909.0,0.03671417535286183,49,8909.0
865.0,49,7669.0,134.5438596491228,1.9200772930951677,49,9154.0,0.09150520894539207,49,9154.0
870.0,44,6555.0,111.10169491525424,2.367792310405104,44,8760.0,0.14132589322988567,44,8760.0
875.0,35,4527.0,76.72881355932203,2.841541312455391,35,7762.0,0.11068287952634001,35,7762.0
880.0,33,2735.0,45.583333333333336,2.8495560431203026,33,7623.0,0.09571920249422475,33,7623.0
885.0,29,1140.0,20.357142857142858,2.6005739845553393,29,7774.0,0.09950540422032123,29,7774.0
890.0,32,639.0,11.618181818181819,2.451967551744877,32,7920.0,0.100943435532356,32,7920.0
895.0,36,813.0,15.634615384615385,1.1903005426045383,36,8095.0,0.04967883780981785,36,8095.0
900.0,45,1022.0,19.653846153846153,0.9840590867535213,45,8304.0,0.039740498551696216,45,8304.0
905.0,49,1258.0,21.689655172413794,1.6881351114127128,49,8541.0,0.09759169487739676,49,8541.0
910.0,51,1508.0,26.0,0.9348821124233996,51,8791.0,0.042078325894733516,51,8791.0
915.0,54,1773.0,29.55,0.8993923432602055,54,9056.0,0.04190685161319332,54,9056.0
920.0,56,2050.0,33.60655737704918,1.0413924688327685,56,9333.0,0.03381703666121878,56,9333.0
925.0,56,2330.0,37.58064516129032,0.9443993836610745,56,9613.0,0.041659458845535055,56,9613.0
930.0,58,2616.0,40.875,1.1868323257199407,58,9899.0,0.031441459940830745,58,9899.0
935.0,58,2906.0,46.87096774193548,0.8606982367261479,58,10189.0,0.03189342224288613,58,10189.0
940.0,59,3198.0,46.34782608695652,1.8456119632368928,59,10481.0,0.11922673614553563,59,10481.0
945.0,60,3362.0,48.72463768115942,1.2490232033129611,60,10645.0,0.06301017543302516,60,10645.0
950.0,63,3670.0,52.42857142857143,1.1534759269625425,63,10953.0,0.02911580274633598,63,10953.0
955.0,61,3967.0,56.67142857142857,1.4119232402902595,61,11254.0,0.033805059953632755,61,11254.0
960.0,61,4272.0,62.8235294117647,1.259839895959451,61,11555.0,0.03011227583090418,61,11555.0
965.0,61,4577.0,67.30882352941177,1.2600264427088403,61,11860.0,0.031373824182109274,61,11860.0
970.0,61,4882.0,71.79411764705883,1.2714512669373506,61,12165.0,0.028871261796147244,61,12165.0
975.0,61,5187.0,75.17391304347827,1.5265297715269697,61,12470.0,0.08036940861948456,61,12470.0
980.0,62,5493.0,79.6086956521739,0.7965310967071254,62,12776.0,0.030655784720212374,62,12776.0
985.0,65,5814.0,84.26086956521739,0.7408630319970684,65,13097.0,0.027480740277673193,65,13097.0
990.0,65,6139.0,87.7,0.7213937958514945,65,13422.0,0.04406991924952659,65,13422.0
995.0,65,6464.0,93.68115942028986,0.5577372908189674,65,13747.0,0.029063884057698164,65,13747.0
1000.0,65,6789.0,95.61971830985915,1.0140017220245086,65,14072.0,0.04253979831986236,65,14072.0
1005.0,65,7114.0,100.19718309859155,1.0129900536433978,65,14397.0,0.0289717861135959,65,14397.0
1010.0,65,7439.0,96.6103896103896,1.9626832154678575,65,14722.0,0.12268303505391286,65,14722.0
1015.0,67,7766.0,102.1842105263158,1.167534323469973,67,15049.0,0.05333701812441508,67,15049.0
1020.0,69,8110.0,105.32467532467533,1.183912555922497,69,15393.0,0.0549068892910198,69,15393.0
1025.0,71,8460.0,111.3157894736842,0.8165508108481727,71,15743.0,0.02502080183583359,71,15743.0
1030.0,71,8815.0,115.98684210526316,0.8098402833568775,71,16098.0,0.05291284803854432,71,16098.0
1035.0,71,9170.0,122.26666666666667,0.5896013367886578,71,16453.0,0.02508228623643548,71,16453.0
1040.0,71,9525.0,123.7012987012987,0.943156385021032,71,16808.0,0.05153868525158468,71,16808.0
1045.0,71,9880.0,125.0632911392405,1.1510626026224293,71,17163.0,0.04422951989706327,71,17163.0
1050.0,67,9012.0,115.53846153846153,0.8505808214627376,67,16970.0,0.03146843514838162,67,16970.0
1055.0,59,7507.0,95.0253164556962,1.7667935041034974,59,16069.0,0.05292545991357731,59,16069.0
1060.0,53,6814.0,87.35897435897436,2.156583255217136,53,16339.0,0.06497669707209772,53,16339.0
1065.0,50,6622.0,87.13157894736842,2.0350059937399028,50,16592.0,0.06826522434151892,50,16592.0
1070.0,54,6812.0,93.31506849315069,1.409201864565508,54,16850.0,0.058093291753701294,54,16850.0
1075.0,60,7100.0,100.0,0.8434353215001799,60,17138.0,0.034919473778447736,60,17138.0
1080.0,66,7421.0,104.52112676056338,0.7570411573335954,66,17459.0,0.01492790621893583,66,17459.0
1085.0,67,7756.0,99.43589743589743,1.3691161561639336,67,17794.0,0.06652243404127413,67,17794.0
1090.0,71,8102.0,106.60526315789474,0.8262209071123824,71,18140.0,0.04914035289368791,71,18140.0
1095.0,73,8459.0,109.85714285714286,0.680119879109081,73,18497.0,0.025135278967887097,73,18497.0
1100.0,73,8824.0,114.59740259740259,0.675387728093744,73,18862.0,0.025671697954670433,73,18862.0
1105.0,73,9189.0,117.8076923076923,0.8196811419217065,73,19227.0,0.02493578760755458,73,19227.0
1110.0,67,9252.0,120.15584415584415,0.9305715652108053,67,19045.0,0.03421826963027175,67,19045.0
1115.0,57,9109.0,116.78205128205128,1.8477381728406317,57,18404.0,0.061976963858664746,57,18404.0
1120.0,50,9030.0,111.48148148148148,2.4653845284986797,50,18250.0,0.08635582521200609,50,18250.0
1125.0,49,9008.0,116.98701298701299,1.8876741022363173,49,18497.0,0.0849115613909084,49,18497.0
1130.0,54,9264.0,123.52,1.4527714245996939,54,18757.0,0.06250272840290955,54,18757.0
1135.0,61,9555.0,129.1216216216216,0.9421797074428444,61,19049.0,0.035750487235627,61,19049.0
1140.0,67,9876.0,133.45945945945945,0.8425889004586016,67,19372.0,0.026698853898575053,67,19372.0
1145.0,69,10219.0,136.25333333333333,1.0320042390401591,69,19715.0,0.02656164774285492,69,19715.0
1150.0,69,10564.0,144.7123287671233,0.7421176123694504,69,20060.0,0.0263672714450922,69,20060.0
1155.0,69,10909.0,136.3625,1.6688700349059005,69,20405.0,0.08993939384501713,69,20405.0
1160.0,72,11258.0,142.50632911392404,0.9965823690702523,72,20754.0,0.04735834766411611,72,20754.0
1165.0,74,11624.0,145.3,0.8603592661102824,74,21120.0,0.025531700371736018,74,21120.0
1170.0,69,10258.0,129.84810126582278,0.9435090506035011,69,20342.0,0.03341101973663247,69,20342.0
1175.0,59,7725.0,96.5625,1.907433291661114,59,18424.0,0.06897689895402986,59,18424.0
1180.0,49,5223.0,66.11392405063292,2.2200311692316603,49,17837.0,0.07847520372160714,49,17837.0
1185.0,45,2658.0,34.51948051948052,2.278670604844412,45,17871.0,0.07774332041086886,45,17871.0
1190.0,45,1821.0,23.346153846153847,2.4852819225791745,45,18076.0,0.11142784848874912,45,18076.0
1195.0,54,2070.0,27.236842105263158,1.8944859154745068,54,18320.0,0.05911806645194317,54,18320.0
1200.0,63,2370.0,32.027027027027025,1.4569810050915597,63,18620.0,0.02966411809220535,63,18620.0
1205.0,66,2694.0,36.4054054054054,1.0637975639820674,66,18945.0,0.04160221718284795,66,18945.0
1210.0,68,3033.0,41.54794520547945,0.8631251827333781,68,19284.0,0.026959377255267297,68,19284.0
1215.0,68,3373.0,44.973333333333336,0.980022690841621,68,19624.0,0.05983635122720947,68,19624.0
1220.0,70,3719.0,50.25675675675676,0.7225661465574024,70,19970.0,0.026766076775173994,70,19970.0
1225.0,70,4069.0,50.8625,1.2153886065123594,70,20320.0,0.06280033019347528,70,20320.0
1230.0,74,4430.0,55.375,1.0514290167258096,74,20681.0,0.04922063408158787,74,20681.0
1235.0,74,4800.0,60.0,0.8626140481919876,74,21051.0,0.02455770882198556,74,21051.0
1240.0,77,5176.0,63.901234567901234,0.6945489715034997,77,21427.0,0.024256979751292533,77,21427.0
1245.0,77,5561.0,68.65432098765432,0.6824900807692833,77,21812.0,0.02448159410734092,77,21812.0
1250.0,77,5946.0,73.4074074074074,0.6550996233663676,77,22197.0,0.024543598153740707,77,22197.0
1255.0,77,6331.0,78.1604938271605,0.6390296148131019,77,22582.0,0.023532136260116084,77,22582.0
1260.0,77,6716.0,81.90243902439025,0.8095347825380327,77,22967.0,0.023630188951298623,77,22967.0
1265.0,78,7103.0,86.6219512195122,0.6971803584558307,78,23354.0,0.024829279003012204,78,23354.0
1270.0,78,7493.0,91.3780487804878,0.7439893378939196,78,23744.0,0.02350355928149804,78,23744.0
1275.0,78,7883.0,96.13414634146342,0.7615258092765438,78,24134.0,0.024819918343638298,78,24134.0
1280.0,78,8273.0,100.89024390243902,0.751864613177338,78,24524.0,0.024255880488489097,78,24524.0
1285.0,78,8663.0,105.64634146341463,0.7650309085813046,78,24914.0,0.024591340678476476,78,24914.0
1290.0,78,9053.0,110.40243902439025,0.6544624000934212,78,25304.0,0.02284167411532447,78,25304.0
1295.0,72,8755.0,106.76829268292683,0.8801608242661503,72,24375.0,0.03093772189349412,72,24375.0
1300.0,62,7987.0,95.08333333333333,1.8544291407684759,62,22138.0,0.08057192870422952,62,22138.0
1305.0,56,7411.0,88.22619047619048,2.0265615127249554,56,22428.0,0.0805509155999872,56,22428.0
1310.0,56,6747.0,82.28048780487805,1.6406982616358567,56,22706.0,0.0581836621725479,56,22706.0
1315.0,57,6583.0,82.2875,1.3543016866397868,57,22983.0,0.055730157529304034,57,22983.0
1320.0,63,6887.0,86.0875,1.0949453233657231,63,23287.0,0.04788183251832646,63,23287.0
1325.0,70,7224.0,90.3,0.6757953121673375,70,23624.0,0.026849613492865496,70,23624.0
1330.0,76,7592.0,93.72839506172839,0.7512420469660908,76,23992.0,0.03665105545157566,76,23992.0
1335.0,76,7972.0,97.21951219512195,0.6377682220618219,76,24372.0,0.02689187484509354,76,24372.0
