step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,3.6283573122850314,0,0.0,1.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,7.781926705660899,0,0.0,1.0,0,0.0,1.0,0,0.0
15.0,2,0.0,0.0,9.003465568634928,0,0.0,1.0,0,0.0,0.9518397969412657,0,0.0
20.0,0,0.0,0.0,10.047785168556544,0,0.0,0.5810156113631417,0,0.0,1.0,0,0.0
25.0,1,3.0,0.2727272727272727,8.885302889734227,1,3.0,0.455332707338771,0,0.0,0.7072176682540305,1,3.0
30.0,1,8.0,0.8888888888888888,8.87782009513456,1,8.0,0.477682511710565,0,0.0,1.0,1,8.0
35.0,3,16.0,1.6,6.6383307322761524,2,16.0,0.4801517627815972,0,0.0,1.0,2,16.0
40.0,3,28.0,2.3333333333333335,7.091413667270333,3,28.0,0.0003365200739689053,0,0.0,0.9569554215223351,3,28.0
45.0,3,43.0,2.8666666666666667,7.783634846880015,3,43.0,0.0,0,0.0,0.7639641444109259,3,43.0
50.0,6,63.0,4.2,5.292145951330003,3,58.0,0.1306852424033057,2,5.0,0.15714200027307995,5,63.0
55.0,9,94.0,5.222222222222222,4.3369741929401435,5,77.0,0.3208048231570078,3,17.0,4.847234760386017e-05,8,94.0
60.0,9,127.0,6.35,4.821693475603724,7,106.0,0.15632620059226413,2,21.0,0.3081690429596085,9,127.0
65.0,11,177.0,8.045454545454545,4.401981436506372,9,148.0,0.21056704177637597,2,31.0,0.3547154812259895,11,179.0
70.0,12,232.0,10.08695652173913,5.473662615114344,9,193.0,0.17149470016904633,2,41.0,0.23615788532975956,11,234.0
75.0,13,292.0,12.166666666666666,3.7114579703975488,9,236.0,0.15874172415637236,3,56.0,0.2257663709677688,12,292.0
80.0,14,357.0,13.73076923076923,4.098216351417045,11,286.0,0.11031980440772485,3,71.0,0.02210598095066666,14,357.0
85.0,16,433.0,18.041666666666668,4.065132270844358,12,343.0,4.497435028339051e-05,4,90.0,0.283995051350898,16,433.0
90.0,17,514.0,21.416666666666668,2.5625752972236318,12,403.0,0.04717677662013534,5,111.0,0.20103471051561633,17,514.0
95.0,21,609.0,24.36,0.886299499219312,15,470.0,0.05966941133258078,6,139.0,0.0032115716917678304,21,609.0
100.0,21,657.0,25.26923076923077,1.6117504348339156,16,546.0,0.049041995740977506,5,111.0,7.806305724284235e-06,21,657.0
105.0,24,763.0,24.612903225806452,2.333120666637016,17,627.0,0.053938679795175234,5,136.0,0.1528163945172921,22,763.0
110.0,22,873.0,29.1,3.1031219014675475,17,712.0,0.0,5,161.0,0.06848192866597967,22,873.0
115.0,16,570.0,19.655172413793103,3.2786717291049667,10,541.0,0.11713443480712107,5,186.0,0.341036388008564,15,727.0
120.0,14,486.0,16.2,4.470933098668307,8,424.0,0.09569363172028023,6,216.0,0.33284133420656564,14,640.0
125.0,15,554.0,17.870967741935484,4.067881105839217,8,458.0,0.01428486341939051,7,250.0,0.32904470298357325,15,708.0
